,DLSt01,DLSt02,DLSt03,DLSw202001,DLSw202002,DLSw202003,DPSt01,DPSt02,DPSt03,DPSw202001,DPSw202002,DPSw202003,HLt01,HLt02,HLt03,HLw202001,HLw202002,HLw202003,SLTt01,SLTt02,SLTt03,SLTw202001,SLTw202002,SLTw202003,SLt01,SLt02,SLt03,SLw202001,SLw202002,SLw202003,XSt01,XSt02,XSt03,XSw202001,XSw202002,XSw202003
Zotu4192,0,0,0,2,2,1,0,0,0,34,17,47,0,0,0,0,0,2,0,0,0,18,17,19,0,0,0,8,0,0,0,0,0,1,0,0
Zotu4193,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0
Zotu4194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,43,18,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4196,10,2,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0
Zotu4197,4,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,2,0,1,0
Zotu4198,3,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0
Zotu4199,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu42,104,602,112,0,0,0,1,42,30,0,0,0,227,3612,211,0,0,0,0,145,0,0,0,0,251,6954,996,0,0,0,335,42,611,0,0,0
Zotu420,118,22,3,0,0,0,5,3,0,0,0,0,124,12,0,0,0,0,121,35,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0
Zotu4200,0,1,0,0,0,0,3,2,2,0,0,0,0,3,0,0,0,0,2,40,2,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0
Zotu4201,11,5,0,0,0,0,8,0,1,0,0,0,4,3,3,2,0,0,4,3,1,0,0,0,4,1,0,0,0,0,3,1,2,1,1,1
Zotu4202,0,0,0,2,0,0,14,1,1,0,0,0,2,0,2,0,0,0,1,12,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
Zotu4203,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,3,1,0,0,0,0,1,0,0,1,0,0,1,2,0,0,0,0,0,0,1
Zotu4204,2,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0
Zotu4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu4207,6,9,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,20,0,0,0,0,0,14,0,0,0
Zotu4208,0,6,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,2,0,0,0
Zotu4209,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu421,0,0,0,0,1,7,0,0,0,1,6,0,0,0,0,0,3,6,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,2,4,0
Zotu4210,0,0,0,0,7,2,0,0,0,7,3,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0
Zotu4211,0,0,0,1,0,5,0,0,0,0,6,0,0,0,0,11,1,4,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,8,9,1
Zotu4212,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,2,0,6,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,8,0
Zotu4213,0,0,2,0,0,4,0,1,0,0,4,0,0,0,0,0,0,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,2,1,3,0
Zotu4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0
Zotu4216,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,4,3,6,0,0,0,3,0,0,0,0,0,2,5,2,0,0,0,40,22,13
Zotu4217,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu4218,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,22,0,0,0,0,0,0,0,0,0,0,0,0
Zotu422,6,1520,8,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,11,4,0,0,0,0,3,0,6,0,0,0,1,0,125,0,0,0
Zotu4220,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4221,0,0,1,5,0,2,0,0,0,1,1,0,0,0,1,6,0,1,0,0,0,0,0,4,0,2,0,0,0,1,1,1,2,2,1,7
Zotu4222,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4,0,0,0
Zotu4223,0,0,0,0,0,0,0,0,0,0,0,0,2,29,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu4224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu4225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Zotu4226,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4227,47,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Zotu4228,0,0,0,0,2,4,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,2,0,0,2,0
Zotu4229,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0
Zotu423,32,5,6,0,0,0,423,39,6,0,0,0,415,4,3,0,0,0,22,3,0,0,0,0,9,0,1,0,0,0,28,40,220,0,0,0
Zotu4230,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,2
Zotu4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu4232,0,0,0,3,1,3,0,0,0,1,0,0,0,0,0,20,14,1,0,0,0,1,0,0,0,0,0,5,5,2,0,0,0,3,1,4
Zotu4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Zotu4234,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,31,13,0,0,0,0,0,0,0,0,0,0
Zotu4235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu4236,1,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,2,0,0,0
Zotu4237,0,0,0,8,0,0,0,0,0,0,0,1,0,0,0,3,8,6,0,0,0,4,2,0,0,0,0,21,15,22,0,0,0,0,0,0
Zotu4238,0,0,0,5,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0
Zotu4239,0,0,0,0,11,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,2,0,0,0,0,0,2,1,0,0,0,0,0,0
Zotu424,13,8,3,0,0,0,0,9,30,0,0,0,9,30,7,0,1,0,2,4,1,0,0,0,9,208,43,0,0,0,6,5,83,0,0,0
Zotu4240,0,0,0,3,0,5,0,0,0,4,5,3,0,0,0,5,2,6,0,0,0,1,6,0,0,0,0,6,7,2,0,0,0,3,7,2
Zotu4241,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Zotu4242,0,0,0,0,0,2,0,0,0,10,27,28,0,0,0,0,0,1,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1
Zotu4243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,14,0,0,0,10,7,8
Zotu4244,0,0,0,0,0,0,131,2,10,0,0,0,0,0,0,0,0,0,7,12,8,0,0,0,13,0,1,0,0,0,0,2,0,0,0,0
Zotu4245,0,0,0,0,0,10,0,0,0,1,3,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
Zotu4247,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0
Zotu4248,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4249,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,4,0,0,0
Zotu425,1,30,0,0,2,4,26,16,30,0,0,0,0,9,1,1,0,0,31,2063,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Zotu4250,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,0,1,1,0,0,4,0,0,0
Zotu4251,4,0,1,0,0,0,2,0,1,0,0,0,11,1,3,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,2,7,0,0,0
Zotu4252,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4253,3,3,21,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,4,0,6,0,0,2,0,0,0,0,0,0
Zotu4255,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,4,0,0,0
Zotu4256,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4257,2,0,0,0,0,2,1,6,4,0,0,0,0,0,0,3,0,0,2,2,0,2,0,2,1,2,3,0,1,0,0,1,1,1,3,1
Zotu4258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2
Zotu426,52,83,1882,0,0,0,0,0,0,0,0,0,1,3,97,0,0,0,0,0,45,0,0,0,104,12,70,0,0,0,0,2,0,0,0,0
Zotu4262,5,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,6,0,1,0,0,0
Zotu4263,4,6,3,0,0,1,0,0,2,0,0,0,4,1,3,0,0,0,1,1,4,0,0,0,6,4,10,0,0,0,0,0,6,0,0,0
Zotu4264,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,52,0,0,0,0,0,5,0,0,0
Zotu4265,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,5,0,0,0,0,0,8,21,20,0,0,0,0,0,0
Zotu4266,0,0,0,0,6,5,0,0,0,5,1,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
Zotu4267,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,7,10,11
Zotu4268,26,2,11,44,4,4,3,6,13,4,7,8,376,37,110,86,2,5,15,7,7,12,11,65,6,8,7,5,9,4,48,216,128,47,55,59
Zotu4269,0,0,0,1,2,4,0,0,1,1,3,0,0,0,1,7,0,3,0,0,2,0,1,0,0,0,0,1,0,1,0,1,0,2,4,1
