,DLSm01,DLSm02,DLSm03,DLSt01,DLSt02,DLSt03,DPSm01,DPSm02,DPSm03,DPSt01,DPSt02,DPSt03,HLm01,HLm02,HLm03,HLt01,HLt02,HLt03,SLTm01,SLTm02,SLTm03,SLTt01,SLTt02,SLTt03,SLm01,SLm02,SLm03,SLt01,SLt02,SLt03,XSm01,XSm02,XSm03,XSt01,XSt02,XSt03
Zotu1244,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12440,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,114,2,1,0,0,0,1,8,3,0,0,0,0,0,3,0,0,0
Zotu12441,0,0,0,3,0,1,1,0,1,0,0,0,9,1,1,1,1,0,87,1,0,1,0,0,2,4,6,0,0,0,15,2,6,2,1,2
Zotu12442,1,0,0,0,0,0,2,0,0,0,2,0,4,4,1,0,0,0,47,0,1,1,0,0,0,0,1,0,0,0,7,3,4,0,0,0
Zotu12443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu12448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0
Zotu12449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,5,21,0,0,1,7,0,0,0,0,1
Zotu1245,0,0,11,7,12,321,3,0,1,5,2,0,1,0,5,8,7,16,1,0,0,0,0,13,9,0,0,40,1,16,2,0,0,233,0,22
Zotu12450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12452,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,2,8,0,0,0
Zotu12453,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu12456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu1246,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,8,0
Zotu12464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Zotu12465,16,8,4,0,0,0,0,0,0,2,0,0,7,0,0,1,0,0,0,2,2,0,0,0,43,2,10,2,0,0,2,0,0,2,0,0
Zotu12466,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59,0,1,1,0,0,0,0,0
Zotu12467,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,7,12,0,1,0,0,2,0,0,0,0
Zotu1247,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12472,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12473,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu12474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu12475,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12479,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1248,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12487,0,0,1,0,1,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,1,4,11
Zotu1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12491,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Zotu12492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu12495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu125,49,14,238,1084,43,114,0,0,0,3632,90,155,23,5,29,52,192,74,0,0,0,205,172,1070,185,8,7,178,12,35,102,0,0,135,19,39
Zotu1250,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12502,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Zotu12503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
Zotu12504,0,0,0,1,2,0,0,0,0,2,0,1,0,0,0,1,5,0,0,0,0,0,0,0,3,0,0,77,6,2,1,0,0,12,0,0
Zotu12505,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,0,0,2,0,0,3
Zotu12506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0
Zotu12507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0
Zotu12508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
Zotu12509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
Zotu12513,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,32,0,0,2,0,1
Zotu12514,3,0,1,8,0,0,0,0,1,0,0,0,49,2,3,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,10,0,11,0,0,0
Zotu12515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
Zotu12516,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,11,1,0,2
Zotu12517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
Zotu1252,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,0,0,13,0,1,0,0,0,0,0,0,4,0,1,0,0,0,5,0
Zotu12528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,9
Zotu12529,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Zotu1253,19,14,15,3,0,2,2,7,4,4,3,9,57,7,4,4,0,0,107,13,17,2,0,0,10,91,111,0,2,7,4,11,10,2,1,7
Zotu12530,8,2,0,3,0,0,0,3,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0
Zotu12531,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
Zotu12532,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1
Zotu12533,19,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,4,0,0,0,0,0,0,0,0,0
Zotu12534,2,0,0,0,0,0,5,0,0,0,1,0,0,0,0,1,0,0,1,3,1,0,0,0,2,0,1,1,0,2,0,0,1,0,0,0
Zotu12535,1,0,0,3,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu12536,2,1,0,0,0,0,3,2,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Zotu12537,8,1,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0
Zotu12538,2,0,0,1,0,0,0,0,0,0,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu12539,142,7,2,10,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,2,0,5,0,0,7,3,3,0,0,0,0,0,0,0,0,0
Zotu1254,5,0,7,508,14,35,0,0,0,4,1,31,5,0,0,53,5,1,0,0,0,11,3,23,0,0,2,10,2,20,0,0,0,3,22,12
Zotu12540,7,0,4,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu12541,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0
Zotu12542,0,0,0,0,0,5,0,0,0,0,1,0,1,2,0,2,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,4,0,0,1
Zotu12543,1,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0
Zotu12544,120,69,27,5,2,1,12,21,9,1,6,1,290,163,17,8,7,9,43,123,206,4,3,1,51,33,44,0,0,7,42,11,243,4,0,9
Zotu12545,2,2,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0
Zotu12546,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu12547,7,1,0,2,0,0,2,0,2,0,0,0,9,0,0,6,0,0,0,1,5,0,0,0,9,2,1,0,0,0,0,0,4,1,0,0
Zotu12548,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0
Zotu12549,1,0,1,0,0,0,0,0,0,1,0,0,3,3,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,2,1,2,0,0,0
Zotu1255,0,1,3,0,0,0,5,2,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0
Zotu12550,0,2,1,4,0,0,1,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
Zotu12551,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Zotu12552,1,0,2,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,5,0,0,0
Zotu12553,2,0,3,0,0,0,1,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,2,5,0,0,0,0,2,0,0,0,1
Zotu12554,3,1,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu12555,0,2,0,0,0,0,1,0,4,0,1,0,0,2,0,2,1,0,0,5,3,0,0,0,3,0,3,2,0,0,0,0,0,1,0,0
Zotu12556,1,2,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
Zotu12557,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Zotu12558,3,0,0,4,0,0,0,0,0,0,0,0,25,6,10,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,6,3,0,0,0
Zotu12559,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
Zotu12560,63,10,6,4,0,0,0,24,1,5,1,1,3,2,0,10,0,3,5,2,5,4,0,0,4,10,7,1,1,0,16,5,4,5,0,4
Zotu12561,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12562,2,3,2,1,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,5,10,0,0,0,0,4,1,0,0,4,0,1,0,0,0,1
Zotu12563,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu12564,0,4,0,0,0,0,0,0,0,46,1,0,0,3,1,0,1,0,1,16,27,0,3,1,6,0,0,0,0,0,0,0,0,2,0,0
Zotu12565,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,0,0,0,0,1,0,0,0,0
Zotu12566,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0
Zotu12567,0,3,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,4,0,0,0
Zotu12568,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1
Zotu12569,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
Zotu1257,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12570,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu12571,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu12572,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu12573,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,1,0,0,0,2
Zotu12574,2,2,0,0,0,0,5,1,4,0,0,1,1,0,0,0,0,0,2,29,43,0,0,0,0,3,2,0,0,0,1,0,6,0,0,0
Zotu12575,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4,7,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu12576,0,2,0,0,5,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,12,7,3,1,0,0,1,0,0
Zotu12577,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12578,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
Zotu12579,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Zotu1258,0,10,12,30,76,75,0,0,0,10,3,65,0,5,5,0,9,9,1,0,0,12,34,18,0,0,7,25,5,35,0,0,12,0,3,20
Zotu12580,0,0,1,7,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu12581,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12582,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
Zotu12583,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,2,0,0,0
Zotu12584,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12585,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12586,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Zotu12587,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,6,2,0,0,1,0,0,0,0,0,0,0,0
Zotu12588,0,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12589,0,0,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,2,2,0,0,0,0,1,3,0,2,0,0,4,0,0,0
Zotu1259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12590,0,1,3,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12591,0,0,2,1,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,2,0,0,0,0,0,0
Zotu12592,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,0,0,2,0,0,2,0,0,0,0,0
Zotu12596,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1
Zotu12599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu126,0,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,0,0,1,1,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1260,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12603,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12605,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12607,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1261,14,7,58,2,1,11,21,2,93,2,0,3,5,3,11,5,3,4,1,8,27,1,2,4,40,6,23,1,0,3,4,7,55,2,1,4
Zotu12611,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0
Zotu12613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu12617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1262,1,1,2,4,5,30,9,0,1,4,1,20,0,0,3,4,0,4,0,0,0,5,6,5,0,0,3,1,1,4,0,0,1,1,1,5
Zotu12620,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12622,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12623,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Zotu12625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
Zotu12629,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3
Zotu1263,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,56,29,29,17,0,0,0,0,0,17,0,0,27,11,0,19,0,0,137,17,44
Zotu12631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12633,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu12634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
Zotu12637,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12638,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu12639,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
Zotu1264,17,0,1,35,0,0,0,0,0,4,30,1,318,9,16,21,0,2,0,0,0,17,2,4,5,1,1,0,2,0,13,6,12,3,0,0
Zotu12640,3,0,2,1,0,0,6,13,0,2,0,2,16,4,0,0,0,0,3,1,0,1,0,0,5,2,4,3,0,0,37,0,9,5,1,0
Zotu12641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12642,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12645,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu12646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,1,1,0,1
Zotu12649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu12652,0,2,5,1,2,16,2,0,17,3,0,0,0,2,0,0,1,1,2,20,3,1,2,2,3,1,3,1,1,5,4,2,5,1,0,1
Zotu12656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu12657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
Zotu1266,22,0,4,67,18,43,0,0,0,59,19,49,18,1,3,27,2,1,1,0,0,144,40,21,9,0,5,15,5,13,6,1,3,5,0,5
Zotu12662,4,1,11,21,16,16,3,1,21,29,29,14,2,0,0,89,7,16,5,5,4,9,9,6,15,1,11,57,12,85,5,1,5,35,19,55
Zotu12663,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
Zotu12664,1,0,0,1,4,3,0,0,1,38,3,7,2,1,0,6,2,0,1,4,0,4,5,5,0,1,3,18,2,24,0,0,7,2,5,7
Zotu12665,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu12667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu12668,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu12669,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1267,5,4,0,11,130,15,0,26,0,1,0,6,23,22,2,171,10,9,0,6,1,2,10,0,0,0,2,8,1,6,4,6,8,10,11,38
Zotu12670,0,0,0,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu12671,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,1,1,2,0,0,2
Zotu12672,0,2,4,0,0,0,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
