,DLSm01,DLSm02,DLSm03,DLSs01,DLSs02,DLSs03,DPSm01,DPSm02,DPSm03,DPSs202001,DPSs202002,DPSs202003,HLm01,HLm02,HLm03,HLs202001,HLs202002,HLs202003,SLTm01,SLTm02,SLTm03,SLTs202001,SLTs202002,SLTs202003,SLm01,SLm02,SLm03,SLs01,SLs02,SLs03,XSm01,XSm02,XSm03,XSs202001,XSs202002,XsSs202003
Zotu4205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
Zotu4207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0
Zotu4208,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,4,4,16,3,0,0,0,0,1
Zotu4209,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,44,0,5,0,0,1,1,2,4,0,0,0,0,0,0,0,0,0,0,5,3
Zotu421,0,0,0,2180,184,1,5,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,155,55,0,0,0,10,2,5,0,0,0,4,9,4
Zotu4210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,41,7,0,0,0,0,1,0,0,0,0,5,6,10
Zotu4211,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,11,21,4,0,0,0,1,6,17,0,0,0,0,0,0,0,0,0,3,7,17
Zotu4212,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4,5,6,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,1,2,6
Zotu4213,5,3,11,0,0,1,0,0,0,0,1,1,2,0,2,7,0,0,4,0,0,0,6,39,2,4,5,1,0,0,3,0,0,5,5,11
Zotu4214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,23,33
Zotu4215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0
Zotu4216,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4217,2,0,0,0,0,0,0,0,0,0,0,0,17,0,0,21,0,1,0,0,0,11,30,31,0,0,0,0,0,0,2,0,4,3,8,5
Zotu4218,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu422,0,2,1,0,0,0,0,0,0,5,31,33,13,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1
Zotu4220,3,1,0,0,0,0,0,1,2,0,0,0,5,0,0,0,0,0,0,44,32,0,0,0,1,4,5,0,0,0,1,17,0,0,0,0
Zotu4221,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,4,8,3,1,0,0,4,0,0,0,0,0,2,2,6,0,0,0,1,5,4
Zotu4222,3,1,7,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,40,46,0,0,0,1,2,2,0,0,0
Zotu4223,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
Zotu4224,0,0,0,151,0,11,0,0,0,0,0,1,2,0,0,0,8,1,0,0,0,0,0,0,0,0,0,5,1,2,0,0,0,0,0,2
Zotu4225,0,0,0,1,6,35,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,2,4,0,0,0,0,0,0
Zotu4226,0,0,0,28,0,6,0,0,0,0,0,0,0,1,0,36,0,5,0,0,0,6,0,1,0,0,0,2,0,2,0,0,0,4,1,6
Zotu4227,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
Zotu4228,0,0,0,0,2,0,0,0,0,5,8,14,0,0,0,2,3,0,0,0,0,2,2,3,0,2,0,0,1,0,0,0,0,6,8,9
Zotu4229,0,0,0,1,1,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,4,12,0,0,0,1,6,10,0,0,1,3,1,1
Zotu423,8,0,13,0,19,0,1,648,20,1,0,0,4,0,3,0,5,9,0,0,0,0,0,0,11,1,1,126,1,0,13,0,6,0,0,0
Zotu4230,0,0,0,4,0,6,0,0,1,0,0,0,0,0,0,6,1,3,0,0,3,6,6,14,0,0,0,7,0,5,0,0,0,3,3,7
Zotu4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0,0,0,0
Zotu4235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4237,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,10
Zotu4238,0,0,0,0,0,0,0,0,0,11,13,14,0,0,0,27,0,8,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4239,0,0,0,0,0,0,0,0,0,13,15,23,0,0,0,0,4,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,0,2,6
Zotu424,79,25,32,3,0,5,29,22,31,0,0,0,76,60,42,0,0,0,174,336,318,0,1,0,32,180,192,1,5,1,61,51,825,0,1,0
Zotu4240,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1
Zotu4241,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,12,0,0,0,0,3,12,0,0,0,4,5,5
Zotu4242,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0
Zotu4243,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,81,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
Zotu4244,0,0,0,4,4,46,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,4,8,10,6,0,0,0,1,1
Zotu4245,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,15,31,0,0,0,59,1,0,0,0,0,10,7,7
Zotu4247,4,0,2,1,0,5,2,0,0,2,5,4,0,0,0,0,0,1,0,0,0,2,0,0,2,1,9,2,0,5,0,0,3,0,1,0
Zotu4248,5,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,7,3,6,0,0,0
Zotu4249,5,1,4,0,10,12,0,3,0,1,8,2,0,1,0,1,1,0,0,1,1,3,2,1,1,8,20,4,2,0,0,3,1,0,0,0
Zotu425,1,20,0,0,0,0,0,0,1,2,19,2,1,4,0,0,8,0,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0
Zotu4250,3,2,5,0,0,1,0,0,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,1,3,17,13,3,7,0,0,1,1,2,3,8
Zotu4251,3,0,5,0,0,1,2,0,3,0,0,0,2,1,1,0,0,0,0,2,1,0,0,0,4,3,7,0,0,0,4,2,4,0,0,0
Zotu4252,0,0,0,1,0,1,19,4,18,0,0,0,0,0,0,0,0,0,1,28,12,0,3,0,0,0,1,3,0,2,0,1,0,0,0,0
Zotu4253,0,0,3,0,0,0,1,0,0,3,3,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,2
Zotu4254,0,0,0,5,1,2,0,0,0,0,0,4,0,0,0,1,8,0,0,0,2,0,0,7,2,0,0,2,0,28,0,0,2,0,1,2
Zotu4255,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,12,19,1,0,0,0,0,0
Zotu4256,0,0,0,0,1,17,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
Zotu4257,0,0,0,1,0,0,0,0,3,0,4,0,0,0,0,6,1,4,0,0,0,1,8,4,0,0,0,1,0,7,0,0,0,6,10,6
Zotu4258,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu4259,0,0,0,0,0,2,0,0,0,4,1,0,0,0,0,2,2,0,0,0,1,0,3,1,2,0,0,0,1,0,0,0,0,34,3,0
Zotu426,0,0,62,0,0,1,0,0,0,0,0,0,0,1,39,0,0,0,1,0,0,0,1,0,0,0,0,5,1,42,0,0,0,1,0,0
Zotu4261,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu4262,1,0,0,0,0,0,0,2,1,0,0,0,3,2,5,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,21,7,9,0,0,0
Zotu4263,7,0,2,0,0,0,1,0,1,0,0,0,14,5,5,1,0,0,0,3,0,0,0,0,4,0,6,0,0,0,13,4,95,0,1,0
Zotu4264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0
Zotu4265,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2
Zotu4266,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,5,16,6,0,0,0,0,0,0,0,0,0,4,2,3
Zotu4267,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,3,33,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12
Zotu4268,12,2,15,5,23,9,1,25,10,8,8,16,17,6,5,72,97,477,3,7,4,71,2,1,21,1,16,62,11,9,8,1,13,6,9,3
Zotu4269,0,0,0,0,1,0,0,0,0,1,3,2,0,0,1,28,16,7,0,0,0,7,29,7,0,0,0,0,0,0,0,0,0,6,6,14
Zotu427,0,0,0,0,0,1,0,10,1,3,0,0,0,0,0,0,27,12,0,0,2,0,6,1,0,0,0,0,1,2,0,0,0,1,0,0
Zotu4270,0,0,0,0,0,0,0,0,0,1,4,64,0,0,0,0,20,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Zotu4271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0
Zotu4272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4273,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0
Zotu4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0
Zotu4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0
Zotu4278,8,0,1,0,0,2,1,1,0,1,0,0,10,4,3,0,0,2,0,1,0,2,2,0,3,7,19,1,0,1,6,6,7,2,1,1
Zotu4279,0,0,0,0,0,1,0,1,0,3,0,1,0,0,0,9,2,1,0,0,0,6,15,14,0,0,0,0,0,0,0,0,0,10,3,9
Zotu428,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4280,3,0,9,1,0,0,1,1,2,1,0,0,0,1,1,3,1,1,0,18,3,3,1,3,2,29,29,0,0,0,4,9,4,5,1,1
Zotu4281,3,0,0,0,0,1,2,1,1,0,0,0,3,0,0,0,0,0,1,2,3,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0
Zotu4282,2,4,3,2,0,3,1,2,3,0,0,0,5,3,3,1,1,5,2,26,43,1,0,0,2,1,6,0,0,0,1,4,3,0,0,0
Zotu4283,1,0,1,4,2,47,0,0,0,1,0,2,0,0,0,1,3,0,0,1,1,0,0,0,1,2,0,0,1,1,0,0,0,0,2,0
Zotu4284,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu4286,2,1,37,0,0,1,5,6,40,0,0,0,5,3,7,3,1,3,0,8,20,0,3,0,17,4,9,0,0,0,4,1,18,2,1,3
Zotu4287,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,14,0,0,0,2,2,6,0,0,0,6,5,1
Zotu4288,0,0,0,10,4,3,1,1,2,0,0,0,1,0,0,5,1,2,0,0,0,1,0,0,0,0,0,4,6,12,1,0,0,1,0,0
Zotu4289,0,0,0,66,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0,0,0,0,0,0,0
Zotu429,74,55,59,0,0,1,7,1638,6,0,0,0,45,22,15,0,0,0,6,8,1,0,0,0,76,637,542,2,2,0,36,472,56,0,0,0
Zotu4290,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,1,6,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
Zotu4291,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,3,0,0,0,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4292,2,0,0,0,0,2,2,0,0,2,3,4,6,1,0,1,1,0,10,1,2,0,2,0,2,1,0,1,1,0,1,3,4,4,6,3
Zotu4293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu4294,0,0,0,2,0,7,2,0,2,3,3,6,2,2,0,1,0,0,14,0,1,2,4,1,0,0,0,6,0,1,0,4,0,1,1,0
Zotu4295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4296,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4297,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,10,0,2,0,0,0,4,1,0,0,0,1,0,3,0,0,0,1,0,6
Zotu4298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4299,0,0,0,0,0,0,0,0,0,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0
Zotu43,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu430,0,0,0,2,2,10,0,0,1,0,0,1,0,0,0,3,0,0,1,2,2,0,0,0,31,0,1,0,1,0,29,1,1,3,1,1
Zotu4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu4301,0,0,0,0,0,0,0,0,0,7,5,7,0,0,0,14,0,7,0,0,0,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,6,5,9
Zotu4303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,6,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4304,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,6,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,3,0,0
Zotu4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,2,0,0,0,0,8,28,0,0,0,0,0,0,0,0,0,4,11,23
Zotu4306,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,5,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0
Zotu4307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Zotu4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0
Zotu4309,0,0,2,0,23,4,0,2,1,3,2,2,0,0,0,0,0,0,15,4,8,3,0,2,0,3,3,1,0,0,1,0,6,3,0,3
Zotu431,26,8,5,3,3,3,0,3,0,2,4,4,37,14,7,4,8,2,0,2,7,0,3,0,7,1,67,2,8,4,8,5,60,1,0,4
Zotu4310,3,0,0,11,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,2,0,0
Zotu4311,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4312,2,2,1,4,0,2,1,1,0,0,0,0,4,1,0,0,1,0,1,4,2,1,0,0,1,0,5,0,0,2,0,2,31,0,0,0
Zotu4313,2,0,4,1,2,0,0,0,1,0,0,1,3,2,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,2,1,3,2
Zotu4314,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4315,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4316,0,1,0,1,5,6,0,0,0,0,1,0,0,0,0,2,0,0,1,1,1,0,1,6,0,0,2,3,3,0,0,1,1,6,6,7
Zotu4317,0,0,0,3,1,2,0,0,2,0,0,1,3,0,0,7,0,1,5,1,1,3,2,0,0,0,2,3,5,4,1,1,0,1,1,0
Zotu4318,0,0,3,0,0,1,0,3,1,0,0,0,0,0,1,0,0,0,1,25,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu4319,0,0,0,33,0,3,0,1,1,0,0,0,1,0,0,3,2,0,1,0,0,0,7,5,0,0,0,3,2,10,0,0,0,1,4,1
Zotu432,1,1,3,1,0,0,139,2,2,0,0,0,3,4,26,91,1,0,4,4,2,0,113,1053,3,1,1,1,0,0,0,3,11,76,73,98
Zotu4320,0,0,0,13,0,7,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,15,4,18,0,3,0,2,0,0
Zotu4321,0,0,0,72,0,8,0,0,0,1,5,0,0,0,1,3,0,1,1,0,3,5,2,0,0,0,0,12,4,4,0,1,0,1,6,3
Zotu4322,0,0,0,55,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,21,0,0,0,0,0,0
Zotu4323,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu4324,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,5,17,0,1,0,1,0,1,1,0,0,0,8,8,17,0,0,0,0,0,0
Zotu4325,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4326,0,0,0,2,41,1,0,0,0,1,3,1,0,0,0,0,0,0,0,1,0,0,2,2,0,0,0,2,2,1,0,0,0,6,10,9
Zotu4327,0,0,0,2,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,43,3,3,0,0,0,0,0,0
Zotu4328,0,0,0,0,1,0,0,0,6,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2,15,2,0,0,0,0,1,0
Zotu4329,0,0,0,0,1,39,0,0,0,0,0,0,1,0,0,4,2,0,0,0,1,1,1,2,0,0,0,2,0,5,1,0,0,1,3,1
Zotu433,64,60,530,1,0,1,30,22,1596,11,1,8,8,10,45,12,3,1,9,43,54,9,5,5,137,57,77,9,1,18,13,11,22,6,6,10
Zotu4330,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu4331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0
Zotu4332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0
Zotu4333,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,3,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu4335,0,0,0,2,0,5,0,0,0,5,27,21,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,6
Zotu4336,0,0,0,0,0,0,0,0,0,4,27,26,0,0,0,1,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,0,0,9,2
Zotu4337,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,4,13,26,0,0,0,4,0,1,0,0,0,9,10,10
Zotu4338,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,9,0,0,0,17,0,6,0,0,0,1,3,7
Zotu4339,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,106,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7
Zotu434,0,0,0,0,15,43,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,76,7,2,16,0,0,87,0,0,0
Zotu4340,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0
Zotu4344,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0
Zotu4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0
Zotu4346,17,1,1,0,0,0,1,1,0,0,0,0,2,1,1,0,0,0,1,5,5,0,0,0,4,1,1,0,0,0,23,3,1,0,0,0
Zotu4347,2,2,2,4,2,7,0,0,2,1,4,1,3,3,0,1,3,4,2,0,0,7,1,2,0,0,5,4,3,8,1,0,8,0,4,1
Zotu4348,2,3,1,16,6,30,2,2,4,0,1,4,6,4,0,19,0,1,1,1,5,1,8,7,11,0,4,6,2,9,2,0,5,11,18,11
Zotu4349,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,5,0,1,0,0,0,4,10,4,0,2,3,0,0,1,0,0,0,8,16,5
Zotu435,0,0,0,0,0,0,0,0,0,42,97,55,0,0,0,60,61,76,0,0,0,95,36,3,0,0,0,0,0,0,0,0,0,21,81,40
Zotu4350,0,1,0,4,15,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,3,0,0,0,0,0,7,8,3,0,0,0,0,0,0
Zotu4351,0,0,1,0,0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu4352,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0
Zotu4353,0,0,0,10,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,3,0,0,0,2
Zotu4354,0,0,0,1,4,6,0,0,0,4,12,13,0,0,0,0,9,0,0,0,0,1,5,0,0,0,0,1,0,4,0,0,0,0,5,5
Zotu4357,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4358,6,2,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,5,54,68,0,0,0,0,1,3,0,0,0
Zotu436,0,0,0,0,0,4,0,9,3,0,0,0,0,0,0,0,20,5,0,0,1,0,3,1,0,0,0,0,7,4,0,0,0,3,0,0
Zotu4360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,43,13,0,0,0,0,0,0,0,0,0,2,7,9
Zotu4361,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,5,0,0
Zotu4362,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0
Zotu4363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Zotu4364,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,11,0,0,0,0,7,9,15,0,0,0,0,0,0,0,0,0,1,6,5
