,DLSs01,DLSs02,DLSs03,DLSse01,DLSse02,DLSse03,DPSs202001,DPSs202002,DPSs202003,DPSse01,DPSse02,DPSse03,HLs202001,HLs202002,HLs202003,HLse01,HLse02,HLse03,SLTs202001,SLTs202002,SLTs202003,SLTse01,SLTse02,SLTse03,SLs01,SLs02,SLs03,SLse01,SLse02,SLse03,XSs202001,XSs202002,XSse01,XSse02,XSse03,XsSs202003
Zotu4536,0,0,0,0,0,0,0,2,1,0,0,0,2,1,0,1,0,0,4,2,1,0,0,0,0,0,0,0,0,1,6,4,0,0,0,4
Zotu4537,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
Zotu4538,2,0,2,0,0,0,0,0,0,0,0,2,4,2,26,0,0,0,2,1,0,0,0,0,4,0,6,0,0,0,0,0,1,0,0,2
Zotu4539,0,0,0,0,0,0,2,0,0,0,0,0,2,1,2,0,0,0,1,2,2,0,0,0,1,0,0,0,0,1,5,0,0,0,0,1
Zotu454,0,0,0,0,0,0,36,0,0,0,1,0,0,263,227,0,0,0,1,68,21,0,0,1,0,3,1,0,0,0,63,0,2,6,3,0
Zotu4540,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
Zotu4541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu4542,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4543,3,0,1,0,0,0,0,1,0,0,0,0,1,5,1,0,0,0,0,2,0,0,0,1,3,0,8,0,0,0,2,2,0,2,0,3
Zotu4544,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,2
Zotu4545,2,5,2,0,0,0,1,0,1,0,0,1,12,6,4,0,0,0,0,18,8,0,0,0,3,0,6,0,0,0,7,12,0,0,0,19
Zotu4546,51,0,9,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,8,0,0,0,0,0,0,0,0,0
Zotu4547,11,22,15,0,0,0,47,22,37,0,0,1,18,8,0,0,0,0,16,15,5,0,0,0,1,0,2,0,0,1,53,27,0,0,0,57
Zotu4548,4,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,4,1,0,0,0,3,2,25,0,0,1,0,0,0,0,1,1
Zotu4549,2,0,0,0,0,0,0,0,0,3,1,3,0,0,0,6,0,0,0,0,0,58,0,6,0,0,0,0,0,3,0,0,0,0,0,0
Zotu455,6,0,18,0,0,0,0,1,0,8,0,3,1,0,0,1,0,1,0,0,1,0,0,1,14,2,11,0,0,9,0,5,1,0,2,0
Zotu4550,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18,23,0,0,0,0,0,0,0,0,0
Zotu4551,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,4,9,8,0,1,1,1,0,2
Zotu4552,0,0,3,0,0,1,0,0,0,2,2,0,0,0,0,6,0,4,0,0,0,9,0,38,1,0,0,0,0,0,0,0,1,16,0,0
Zotu4554,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,18,5,16,0,0,1,1,1,0
Zotu4555,0,0,1,1,0,1,1,0,0,0,0,0,2,0,0,0,0,0,2,0,5,0,0,0,1,3,1,0,0,0,3,1,0,0,0,3
Zotu4556,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,12,19,0,0,0,0,0,0
Zotu4557,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu4558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu4559,0,0,0,0,0,0,0,1,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Zotu456,0,0,0,10,10,0,0,1,3,30,456,389,0,7,0,0,0,0,0,0,0,5,1,5,0,0,0,58,62,120,0,0,0,0,4,4
Zotu4560,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2
Zotu4561,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,5,20,11,0,0,0,0,0,0,0,0,0,10,11,0,0,0,11
Zotu4562,0,0,1,0,0,0,0,0,1,0,0,0,27,8,2,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,6,1,0,0,0,10
Zotu4563,0,0,0,0,0,0,0,0,2,0,0,0,8,5,5,0,0,0,2,4,9,0,0,0,0,0,0,0,0,0,7,2,0,0,0,9
Zotu4564,0,0,0,0,0,0,186,85,74,0,0,0,0,2,0,0,0,0,45,0,0,0,0,0,3,0,0,0,0,0,15,5,0,0,0,11
Zotu4565,0,0,0,0,0,0,0,0,0,7,0,28,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4566,0,0,0,0,0,0,1,4,2,0,0,0,4,0,2,0,0,0,5,11,12,0,0,0,0,0,0,0,0,0,6,3,0,0,0,7
Zotu4567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,14,16,0,0,0,3,6,0,0,0,4
Zotu4568,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu4569,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0
Zotu457,0,0,1,0,0,0,187,512,502,0,0,0,0,65,1,0,0,0,185,1,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,120
Zotu4570,0,0,0,0,0,0,0,0,0,11,10,17,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0
Zotu4571,0,0,0,0,0,0,0,0,0,26,5,12,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,2,0
Zotu4573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4574,0,0,1,0,3,1,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,3,0,0,0,0
Zotu4575,0,0,1,0,0,0,0,0,0,0,0,0,6,6,3,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,7,8,1,0,0,8
Zotu4576,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4577,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0
Zotu4579,8,1,15,0,0,0,10,5,7,0,0,0,1,1,0,0,0,0,2,1,8,0,0,0,1,0,0,0,0,0,2,2,0,0,0,7
Zotu458,0,0,0,0,0,0,56,1,0,12,27,42,10,0,4,0,0,1,2,89,60,6,6,7,4,0,1,0,0,4,106,17,0,7,2,10
Zotu4580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Zotu4581,4,0,1,0,0,0,1,0,0,0,0,1,1,2,1,1,0,0,0,0,1,0,0,0,0,3,12,0,0,0,0,3,0,0,1,0
Zotu4582,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0
Zotu4583,8,13,6,1,0,0,0,0,0,0,0,0,2,4,1,0,0,0,3,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0
Zotu4584,8,0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,50,2,3,0,0,0,0,1,0,0,0,1
Zotu4585,3,66,3,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,0,0,0,0,5,0,0,0
Zotu4586,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
Zotu4587,0,0,1,0,0,0,1,0,0,1,0,0,0,8,7,2,0,1,0,0,2,0,1,2,0,0,1,0,0,3,0,0,8,7,6,0
Zotu4588,0,0,2,152,299,153,0,1,0,64,10,15,1,0,2,122,162,35,1,1,1,34,41,6,2,0,0,17,13,14,0,0,47,5,6,0
Zotu4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38,4,0,0,0,0,0,0
Zotu459,0,0,0,0,0,0,174,643,585,0,0,0,0,74,0,0,0,0,242,0,1,0,0,0,0,0,0,0,0,0,10,94,0,0,0,139
Zotu4590,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0,0,2,0
Zotu4591,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4592,1,0,2,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,1,0,0,0,0,0,6,2,0,0,1,0,1,0,0,0,0
Zotu4594,2,0,0,0,0,0,1,4,1,0,0,0,3,1,8,0,0,0,1,0,0,0,0,1,6,2,2,0,0,0,1,1,0,0,0,7
Zotu4595,0,0,0,0,0,0,5,2,2,0,0,0,15,5,1,0,0,0,18,20,23,0,0,0,0,0,0,0,0,0,12,10,0,0,0,7
Zotu4596,0,0,0,0,0,0,0,0,0,0,0,0,53,2,3,0,0,0,6,14,4,0,0,0,0,0,0,0,0,0,8,6,0,0,0,11
Zotu4597,1,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,0,2,4,14,15,4,0,1,0,0,0,0,1,0,3,1,7,0,0,9
Zotu4598,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,12,17,0,0,0,0,0,0,0,0,0,11,13,0,0,0,11
Zotu4599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,0
Zotu46,7,1,5,0,0,0,6,5,4,3,0,0,12,30,5,0,1,0,1,16,15,0,0,1,33,3,18,1,0,0,8,16,3,0,0,18
Zotu460,18,218,59,0,2,0,26,40,21,1,0,1,104,12,10,1,2,1,31,40,302,0,0,1,62,11,55,1,0,5,130,58,1,0,2,83
Zotu4600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,0,0,0,1,4,0,2,3,0,0,3,0,0,3,9,10,0
Zotu4601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,0,0,1,0,0
Zotu4602,0,0,0,0,0,0,0,3,1,1,0,0,2,3,0,0,0,0,3,6,6,0,0,0,0,0,0,0,0,0,2,9,0,0,0,3
Zotu4603,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,6,30,0,0,0,5
Zotu4604,5,0,2,0,0,0,0,3,0,0,0,0,39,2,7,1,0,0,3,12,8,0,0,0,2,6,9,0,0,0,15,16,0,0,0,14
Zotu4605,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3,12,30,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu4606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
Zotu4607,0,0,0,0,0,0,0,0,4,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Zotu4608,0,0,0,0,0,0,0,0,0,1,0,0,5,9,3,0,0,0,0,2,2,0,0,0,4,0,14,0,0,0,0,0,0,1,0,3
Zotu4609,0,0,0,0,0,0,0,0,0,17,5,19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu461,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0
Zotu4610,0,0,0,0,0,0,0,0,0,236,10,30,0,0,0,0,0,0,0,0,0,18,13,29,4,0,0,0,0,0,0,0,1,1,0,0
Zotu4612,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
Zotu4613,0,1,1,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,69
Zotu4614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu4615,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2
Zotu4617,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,1,0,0
Zotu4618,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu4619,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu462,0,0,0,0,0,0,38,2,0,0,1,0,0,285,257,1,0,3,0,102,38,0,1,1,0,0,0,0,0,1,62,0,0,9,13,0
Zotu4620,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Zotu4621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu4622,1,0,1,0,0,0,0,0,1,0,0,0,5,1,3,1,0,1,1,4,3,2,0,0,4,2,10,0,0,1,0,0,0,0,1,4
Zotu4623,6,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,15,5,0,0,0,0,0,0,0,1,0
Zotu4624,3,0,1,0,0,0,1,6,11,0,0,0,5,2,1,0,0,0,2,10,8,0,0,0,1,0,0,0,0,0,3,5,0,0,0,4
Zotu4625,1,0,0,0,0,0,0,0,0,3,1,2,2,3,1,1,0,0,0,0,0,131,0,1,0,0,0,0,0,0,0,0,0,0,0,2
Zotu4626,0,28,12,0,1,0,2,0,0,0,0,0,1,0,0,0,1,1,4,7,0,0,0,0,3,3,2,1,0,0,3,0,1,0,0,1
Zotu4627,2,19,3,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,1,4,2,0,0,0,0,2,0,0,0,0,8,14,0,0,0,6
Zotu4628,0,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4629,0,15,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,4,0,1,1,0,0,0,0,0,0,0,0
Zotu463,0,0,0,0,0,0,38,1,0,0,0,0,0,324,233,0,0,0,0,69,31,0,0,6,0,0,0,0,0,2,72,0,1,9,1,0
Zotu4630,3,0,0,0,0,0,2,4,0,0,0,0,4,2,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,13,9,0,0,0,2
Zotu4631,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,18,10,0,0,0,0,0,0
Zotu4632,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11,0,0,0,0,0,0
Zotu4633,0,0,1,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4635,1,1,9,0,0,0,1,1,5,0,0,0,56,6,18,0,0,1,12,14,12,0,0,0,3,13,12,0,0,0,10,20,0,0,0,21
Zotu4636,0,0,0,0,0,0,2,1,1,0,0,0,6,0,4,0,0,0,17,4,8,0,0,0,0,1,0,0,0,0,3,5,0,0,0,1
Zotu4637,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,6,20,0,0,0,0,0,0,0,0,0,5,2,0,0,0,8
Zotu4638,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,5,0,0,0,2
Zotu4639,0,0,0,0,0,0,0,0,0,0,17,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
Zotu464,1,0,1,0,1,2,0,0,5,0,0,0,90,22,29,0,0,1,21,68,48,1,0,0,2,2,1,3,3,0,26,53,0,1,0,65
Zotu4640,0,0,0,0,0,0,3,1,7,0,0,0,0,10,3,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Zotu4641,0,0,0,0,0,0,49,56,28,0,0,0,1,1,0,0,0,0,16,0,0,0,0,0,1,0,0,0,0,0,15,10,0,0,0,2
Zotu4642,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Zotu4643,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,46,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,6
Zotu4644,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3
Zotu4645,1,0,1,0,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,1,1,0,0,0,1,0,13,1,0,0,1,2,0,0,0,4
Zotu4646,0,0,0,0,0,0,4,0,0,0,0,0,0,10,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu4647,0,0,0,0,0,0,3,0,0,0,0,1,0,11,7,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,6,3,0,0,2,2
Zotu4648,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,28,5,0,0,0,11
Zotu4649,0,2,0,0,0,0,0,0,0,313,18,66,0,0,0,0,0,0,0,0,0,79,41,70,27,0,0,5,0,0,0,0,16,0,0,0
Zotu465,0,0,0,25,27,18,0,0,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,793,293,386,0,0,1,1,7,0
Zotu4650,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu4652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4653,3,0,0,0,0,0,0,1,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,2,1,5,0,0,1,1,1,0,0,0,3
Zotu4654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4655,0,5,6,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,4,1,0,0,0,8
Zotu4656,0,0,3,0,0,0,2,2,0,0,0,0,8,1,1,1,0,0,0,0,1,0,0,2,3,0,4,0,0,0,7,5,0,0,0,8
Zotu4657,1,3,0,1,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,0,0,0,0,1,0
Zotu4658,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,5,11,6,0,0,0,0,0,0,0,0,0,5,3,0,0,0,4
Zotu4659,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
Zotu466,105,107,126,2,1,0,33,92,75,5,0,4,62,30,11,4,2,2,61,44,22,0,2,5,41,71,133,2,0,11,55,127,4,0,9,57
Zotu4660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4662,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu4664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Zotu4666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4667,10,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,12,0,5,0,0,0,0,1,3,0,0,0
Zotu4668,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,2,0,0,7,7,2,0,0,0,0,0,0,0,0,0
Zotu4669,2,28,0,0,1,0,1,3,1,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,2,1,0,0,0,0,11,17,0,0,0,3
Zotu467,0,0,0,0,0,0,42,0,0,1,0,2,0,0,0,0,0,0,0,28,35,0,0,0,0,0,0,0,0,0,75,2,0,0,0,0
Zotu4670,2,1,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,2,0,1,0,2,0,0,0,0,0,0,0,0,0,1
Zotu4671,2,0,0,0,0,0,1,0,3,2,0,0,0,0,0,2,1,0,0,0,0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,10
Zotu4672,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
Zotu4673,0,46,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu4674,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
Zotu4675,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,3,1,0,0,0,3,1,0,2,1
Zotu4676,0,0,0,4,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,2,1,1,0,0,3,17,0,0
Zotu4677,0,0,0,2,0,0,0,0,0,12,1,14,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,7,1,4,0,0,0,0,1,0
Zotu4678,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,18,0,0,0,4,1,0
Zotu4679,2,0,0,0,6,3,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,4,1,1,0,0,0,3,9,30,0,0,1,4,2,0
Zotu468,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,2,0,1,0,0,0,1,0,0,0,2
Zotu4680,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,6,3,2,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0
Zotu4681,0,0,0,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,7
Zotu4682,0,0,0,0,0,0,2,3,2,0,0,0,0,7,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,2
Zotu4683,0,0,0,0,0,0,0,2,0,0,0,0,8,1,6,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu4684,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,37,5,0,0,0,0,0,0,0,0,0,3,7,0,1,0,11
Zotu4685,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
Zotu4687,0,0,0,0,0,0,0,2,13,0,0,0,6,6,0,0,0,0,0,7,11,0,0,0,0,0,0,0,0,0,4,9,0,0,0,35
Zotu4688,1,0,0,0,0,0,0,3,1,1,0,0,0,1,0,1,1,0,0,0,0,11,1,2,0,0,0,0,0,0,0,3,4,2,0,1
Zotu4689,0,0,0,0,0,0,0,0,5,0,0,0,0,86,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Zotu469,0,0,0,0,0,0,20,0,0,3,11,18,0,1,0,0,0,0,0,110,28,1,1,0,0,3,1,0,1,4,82,0,0,0,0,0
Zotu4690,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,6,0,0,0,7,1,0
Zotu4693,0,0,0,0,0,0,4,0,0,0,0,0,0,11,8,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu4694,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4696,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4697,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
Zotu4698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu47,75,18,200,29,40,69,1109,270,263,6,7,9,203,43,8,43,31,207,353,135,130,37,13,124,47,27,35,12,27,36,471,137,9,17,19,158
Zotu470,3,0,4,0,0,0,22,10,22,0,0,0,395,113,59,0,1,0,76,460,323,0,0,0,0,1,2,0,0,0,170,201,0,0,0,248
Zotu4700,6,0,14,0,0,0,0,0,0,0,0,0,0,2,0,4,0,4,0,0,0,1,0,1,2,0,3,0,0,0,0,0,0,0,0,1
Zotu4701,0,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu4702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu4703,0,0,0,0,0,0,1,2,0,1,0,0,2,0,0,0,0,0,0,1,14,0,0,0,3,0,0,1,0,2,0,2,0,0,0,0
Zotu4704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,4,4,0,0,0,0,0,0,0,1,0
