,DLSm01,DLSm02,DLSm03,DLSw202001,DLSw202002,DLSw202003,DPSm01,DPSm02,DPSm03,DPSw202001,DPSw202002,DPSw202003,HLm01,HLm02,HLm03,HLw202001,HLw202002,HLw202003,SLTm01,SLTm02,SLTm03,SLTw202001,SLTw202002,SLTw202003,SLm01,SLm02,SLm03,SLw202001,SLw202002,SLw202003,XSm01,XSm02,XSm03,XSw202001,XSw202002,XSw202003
Zotu1021,1,0,38,0,0,0,0,0,0,0,1,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10210,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10212,0,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu10214,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,23,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu10215,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
Zotu10216,0,19,4,0,0,0,0,2,1,0,0,0,37,109,21,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,39,5,17,0,0,0
Zotu10217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0
Zotu10218,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
Zotu10219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
Zotu1022,6,1,5,0,0,0,15,4,5,0,0,2,7,1,3,7,0,1,32,26,12,2,19,0,14,5,8,4,3,20,17,6,1,0,0,4
Zotu10220,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu10221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
Zotu10222,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu10224,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,3,8,0,0,0
Zotu10225,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
Zotu10226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0
Zotu10227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu10228,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,4,0,0,0,0,0,1
Zotu10229,4,0,1,27,0,0,1,2,0,0,0,0,5,0,1,20,0,0,6,2,4,0,0,18,0,0,0,3,0,0,0,0,1,16,15,25
Zotu1023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,38,0,0,0,0,0,0,43,0,0,0,21,31,24
Zotu10230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10231,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10232,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,1,0,0,0,0,2,4,2,0,0,0,0,0,0
Zotu10233,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,3,1,3,0,0,0,0,0,0
Zotu10234,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10235,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1
Zotu10236,0,0,0,1,0,0,0,0,0,0,2,3,0,0,0,0,1,1,0,0,0,3,4,4,0,0,0,0,0,1,0,0,0,0,0,0
Zotu10237,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1
Zotu10238,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,8,1,4,0,0,0,3,1,0,0,0,0,0,2,1,0,0,0,1,0,2
Zotu10239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5,0,0,0,0,0
Zotu10240,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3,0
Zotu10241,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10242,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Zotu10243,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0
Zotu10245,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0
Zotu10246,0,0,1,0,2,0,0,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,1,0,0,2
Zotu10247,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0
Zotu10248,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10249,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu1025,0,0,0,0,1,0,0,9,5,0,2,0,0,0,0,7,1,1,2,1,1,0,4,0,0,0,0,0,0,9,0,0,0,10,6,9
Zotu10250,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10251,0,0,1,0,8,10,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,2,3,0,0,0,0,16,2,4,0,0,0,0,0,4
Zotu10252,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,1,1
Zotu10253,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10254,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0
Zotu10255,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu10256,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10257,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10258,2,1,1,9,19,10,3,1,3,8,6,0,1,0,0,32,25,12,3,12,10,6,4,4,3,0,1,0,11,5,0,1,0,9,14,3
Zotu10259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Zotu1026,12,1,4,0,0,0,24,20,52,0,0,0,13,1,1,0,0,0,21,627,383,0,0,0,0,11,8,0,0,0,1,1,9,0,0,0
Zotu10260,0,0,0,0,1,0,0,0,0,4,3,5,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
Zotu10261,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu10262,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3
Zotu10263,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu10264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,0,0,0,2,3,4,0,0,0,0,0,0
Zotu10265,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu10266,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10267,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0
Zotu10268,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10269,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1027,0,0,4,0,66,124,0,0,4,0,1,2,0,0,2,29,0,1,1,0,0,23,38,0,1,0,1,2,9,43,0,0,1,0,0,0
Zotu10270,0,0,0,0,0,5,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0
Zotu10271,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0
Zotu10272,0,0,0,0,0,0,1,4,0,0,1,1,0,0,3,1,0,0,0,1,2,2,0,0,2,0,0,0,0,1,0,0,0,0,0,1
Zotu10273,0,2,0,0,9,11,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,5,4,0,0,0,0,0,3,0,0,1,0,0,0,0
Zotu10274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu10275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu10276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu10277,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10278,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10279,0,0,2,0,0,1,0,0,0,0,1,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,0,0,0,0,1,1,1,0
Zotu1028,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0
Zotu10280,1,1,5,0,2,3,0,0,4,0,0,1,0,0,0,2,0,0,0,1,0,4,4,0,1,1,0,4,6,2,0,0,0,0,0,2
Zotu10281,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,3,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,1,1,0
Zotu10282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Zotu10283,0,1,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu10284,0,0,0,0,0,2,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,4,4,3,0,0,0,0,0,0,0,0,0,0,1,0
Zotu10285,1,0,0,0,1,1,0,0,0,4,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu10286,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,3,0,0,0,0,0,0,0,2
Zotu10287,1,2,2,0,0,0,16,2,9,0,0,0,1,0,0,0,0,0,4,342,207,0,0,0,4,2,1,0,0,0,1,7,1,0,0,0
Zotu10288,2,2,4,0,0,0,32,5,27,0,0,0,4,0,0,0,0,0,4,115,114,0,0,0,14,2,3,0,0,0,2,0,3,0,0,0
Zotu10289,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,5,1,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0
Zotu1029,1,3,1,0,0,1,0,0,1,0,0,0,1,7,1,0,0,0,0,1,0,2,0,0,6,2,5,0,0,0,0,1,6,0,2,0
Zotu10290,0,0,0,0,0,0,0,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu10292,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10293,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10294,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10295,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu10296,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2
Zotu10297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0
Zotu10298,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2
Zotu10299,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu103,23,247,4,0,0,0,2,51,1,0,0,0,165,3846,75,0,0,0,130,1092,1929,0,0,0,283,2,1,0,0,0,265,70,78,0,0,0
Zotu1030,0,0,0,0,0,86,0,0,0,0,36,0,0,0,0,0,0,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,30,0
Zotu10300,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10302,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,1,0,0,1
Zotu10303,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10304,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,1
Zotu10305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu10306,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,4,0,0,0
Zotu10307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
Zotu10308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu10309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,2,2,0,0,0,1,0,0
Zotu1031,4,8,3,2,0,0,8,2,3,0,0,0,18,18,15,3,0,0,80,6,4,0,1,0,14,21,51,0,0,0,16,10,163,0,1,0
Zotu10310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0,0
Zotu10311,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,0,0,0,0,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu10312,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Zotu10314,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10315,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
Zotu10316,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu10317,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu10318,0,0,3,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0
Zotu10319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Zotu1032,0,0,0,0,0,30,0,0,0,0,36,0,0,0,0,0,1,49,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,26,0
Zotu10320,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0
Zotu10325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10329,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1033,2,3,0,9,0,0,0,0,1,0,0,0,20,1,3,4,0,0,2,5,3,0,0,11,0,0,0,0,0,0,6,0,6,2,10,11
Zotu10335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10338,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10339,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,2
Zotu1034,0,1,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,3,0,4,0,0,0
Zotu10340,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10341,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
Zotu10347,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,2,0,0,1
Zotu10348,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu10349,0,0,0,0,0,0,1,0,0,0,0,0,6,4,8,0,0,0,0,0,0,0,0,0,16,1,0,1,0,0,51,11,13,0,0,0
Zotu1035,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,2
Zotu10350,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
Zotu10351,2,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,3,9,0,0,0
Zotu10352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,0
Zotu10353,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
Zotu10354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Zotu10356,1,0,0,0,0,0,0,0,0,0,0,0,11,4,2,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,4,2,12,0,0,0
Zotu10357,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0
Zotu10359,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3,23,0,0,0
Zotu1036,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu10360,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0
Zotu10361,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,3,0,0,0
Zotu10362,0,0,0,0,2,0,0,0,0,2,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,14,0,0,0
Zotu10363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0
Zotu10364,0,0,0,0,0,0,0,0,0,57,25,73,0,0,0,10,18,26,0,0,0,16,16,2,0,0,0,34,8,19,0,0,0,31,15,31
Zotu10365,0,0,0,0,0,4,0,0,0,0,13,2,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10366,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Zotu10367,0,1,0,0,0,0,0,0,0,1,2,0,4,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0
Zotu10368,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,9,0,0,0,0,1,2,0,0,0,0,0,0
Zotu10369,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3
Zotu1037,43,29,36,0,0,0,3,398,0,0,0,0,3,1,5,0,0,0,0,4,0,0,0,0,40,386,342,0,0,0,3,75,14,0,0,0
Zotu10370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,16
Zotu10371,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu10372,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10373,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,4,7,5,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10374,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,3,1,0,0,0,0,4,1,0,0,0,2,1,2,0,0,0
Zotu10375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,2,3,0,0,0,1,1,4
Zotu10376,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Zotu10377,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Zotu10378,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,0,0,0,0,0,0,0,2,3,2,0,0,0,20,1,5,0,0,0
Zotu10379,2,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu1038,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,27,0,0,0,0,0,16,0,0,0,0,0,0,25,0,0,0,0,0,0,0
Zotu10380,0,0,1,1,1,1,0,2,0,0,0,2,7,0,0,0,0,1,0,4,1,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0
Zotu10381,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu10382,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,0,0,1,1,1
Zotu10383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu10384,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,11,2,0,0,0,0
Zotu10385,0,0,0,19,1,4,1,21,1,0,6,0,62,3,6,15,0,1,40,7,3,0,11,16,1,0,1,0,1,13,4,1,7,8,29,15
Zotu10386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
