,DLSs01,DLSs02,DLSs03,DLSw202001,DLSw202002,DLSw202003,DPSs202001,DPSs202002,DPSs202003,DPSw202001,DPSw202002,DPSw202003,HLs202001,HLs202002,HLs202003,HLw202001,HLw202002,HLw202003,SLTs202001,SLTs202002,SLTs202003,SLTw202001,SLTw202002,SLTw202003,SLs01,SLs02,SLs03,SLw202001,SLw202002,SLw202003,XSs202001,XSs202002,XSw202001,XSw202002,XSw202003,XsSs202003
Zotu427,0,0,1,0,1,3,3,0,0,5,5,3,0,27,12,14,3,6,0,6,1,0,0,0,0,1,2,4,0,0,1,0,25,40,50,0
Zotu4270,0,0,0,0,4,2,1,4,64,0,0,0,0,20,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,15
Zotu4271,0,0,0,0,0,3,0,0,0,4,15,26,0,0,0,0,0,2,0,2,1,9,7,0,0,0,0,3,0,0,1,0,0,2,2,0
Zotu4273,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0
Zotu4274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0
Zotu4276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,4,21,0,0,0,0,0,0
Zotu4277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0
Zotu4278,0,0,2,0,0,1,1,0,0,0,0,1,0,0,2,0,0,0,2,2,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,1
Zotu4279,0,0,1,1,1,3,3,0,1,1,0,0,9,2,1,2,0,5,6,15,14,0,0,1,0,0,0,0,0,0,10,3,5,3,2,9
Zotu428,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4280,1,0,0,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,3,1,3,0,0,0,0,0,0,1,0,0,5,1,1,1,0,1
Zotu4281,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu4282,2,0,3,0,0,0,0,0,0,0,0,0,1,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4283,4,2,47,0,1,0,1,0,2,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,2,0,0,1,0
Zotu4286,0,0,1,1,0,2,0,0,0,0,1,0,3,1,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3
Zotu4287,28,0,0,0,0,0,0,0,0,1,3,0,3,4,0,0,0,3,0,11,14,0,0,0,2,2,6,0,0,0,6,5,2,3,1,1
Zotu4288,10,4,3,2,0,0,0,0,0,0,0,0,5,1,2,0,0,0,1,0,0,0,0,1,4,6,12,0,0,0,1,0,0,1,0,0
Zotu4289,66,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,1,0,0,0,0,0,0,0,0,0,0
Zotu429,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
Zotu4290,0,1,0,0,0,0,0,2,0,0,0,0,0,1,1,0,1,2,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
Zotu4291,0,0,1,11,7,2,2,1,2,1,0,0,3,0,0,0,4,3,2,3,0,0,0,3,0,0,0,2,1,1,0,0,2,0,0,0
Zotu4292,0,0,2,0,0,1,2,3,4,0,0,0,1,1,0,1,0,0,0,2,0,0,1,0,1,1,0,0,0,0,4,6,0,0,0,3
Zotu4293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu4294,2,0,7,0,0,1,3,3,6,0,0,0,1,0,0,4,0,0,2,4,1,0,0,0,6,0,1,0,0,1,1,1,0,0,0,0
Zotu4295,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Zotu4297,0,0,0,3,0,0,0,0,3,2,0,0,1,10,0,1,2,4,0,4,1,0,2,1,1,0,3,0,1,12,1,0,0,0,0,6
Zotu4298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu4299,0,0,0,0,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
Zotu43,3,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,8,9,0,0,0,0,1,0,0,0,0,0,0,0
Zotu430,2,2,10,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,1
Zotu4300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu4301,0,0,0,3,17,10,7,5,7,0,0,0,14,0,7,0,1,0,44,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4302,0,0,0,0,1,7,0,0,0,0,4,0,14,1,0,1,0,11,0,8,18,0,0,0,0,0,0,0,0,0,6,5,0,10,0,9
Zotu4303,0,0,0,0,2,2,1,0,0,1,2,4,0,8,6,8,1,1,0,2,3,0,0,0,0,0,0,2,0,0,0,0,12,16,24,0
Zotu4304,0,0,0,0,1,0,1,0,1,4,2,1,0,12,6,4,3,4,0,4,1,0,1,0,0,0,0,4,0,4,3,0,16,7,10,0
Zotu4305,0,0,0,0,0,4,0,0,0,0,5,0,11,11,2,0,0,5,0,8,28,0,1,1,0,0,0,0,0,1,4,11,2,10,0,23
Zotu4306,0,0,0,0,0,0,1,0,0,2,0,0,0,5,5,5,3,0,0,1,0,0,0,0,0,0,2,1,0,0,2,0,8,5,8,0
Zotu4307,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,9,28,31,0,0,0,0,1,5,0,0,0,0,0,3
Zotu4308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0,0,0,0
Zotu4309,0,23,4,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,3,0,0,0,0,3
Zotu431,3,3,3,0,2,0,2,4,4,0,0,0,4,8,2,5,0,0,0,3,0,0,2,1,2,8,4,1,0,0,1,0,1,0,1,4
Zotu4310,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0
Zotu4311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu4312,4,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu4313,1,2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,1,3,0,0,0,2
Zotu4316,1,5,6,0,0,2,0,1,0,0,1,1,2,0,0,0,0,2,0,1,6,0,0,0,3,3,0,0,0,1,6,6,0,2,2,7
Zotu4317,3,1,2,0,0,1,0,0,1,0,0,0,7,0,1,0,0,0,3,2,0,0,0,1,3,5,4,0,0,0,1,1,0,0,0,0
Zotu4318,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4319,33,0,3,0,0,3,0,0,0,0,1,0,3,2,0,0,0,1,0,7,5,0,0,0,3,2,10,0,0,0,1,4,0,2,0,1
Zotu432,1,0,0,0,0,53,0,0,0,0,46,0,91,1,0,0,0,62,0,113,1053,1,0,1,1,0,0,0,0,0,76,73,0,46,0,98
Zotu4320,13,0,7,1,1,1,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,15,4,18,0,0,0,2,0,0,0,0,0
Zotu4321,72,0,8,0,0,0,1,5,0,0,0,0,3,0,1,1,0,0,5,2,0,0,2,0,12,4,4,0,0,0,1,6,0,0,0,3
Zotu4322,55,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,21,0,0,0,0,0,0,0,0,0
Zotu4323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu4324,2,1,1,1,0,0,0,0,0,0,0,0,5,17,0,2,0,0,0,1,1,0,0,0,8,8,17,0,0,1,0,0,0,0,0,0
Zotu4325,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4326,2,41,1,0,0,0,1,3,1,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,2,2,1,1,1,0,6,10,0,0,0,9
Zotu4327,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,3,3,0,0,0,0,0,0,0,0,0
Zotu4328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,2,0,0,0,0,1,0,0,0,0
Zotu4329,0,1,39,1,0,0,0,0,0,0,0,0,4,2,0,0,0,0,1,1,2,0,0,0,2,0,5,0,0,0,1,3,0,0,2,1
Zotu433,1,0,1,2,2,6,11,1,8,0,0,1,12,3,1,0,0,0,9,5,5,0,1,4,9,1,18,0,0,0,6,6,0,1,0,10
Zotu4330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Zotu4333,0,0,0,21,6,9,1,3,3,0,0,0,3,0,2,0,0,2,1,1,0,0,0,1,0,0,0,2,0,2,0,0,1,0,0,0
Zotu4334,0,0,0,3,0,0,0,0,0,1,0,0,0,3,2,16,12,1,0,3,0,0,0,0,0,0,0,1,4,0,0,2,3,1,2,0
Zotu4335,2,0,5,0,1,6,5,27,21,0,0,0,0,1,0,1,0,0,11,0,0,0,1,0,0,0,0,0,2,0,0,3,0,0,0,6
Zotu4336,0,0,0,0,13,2,4,27,26,0,0,1,1,0,0,1,0,0,11,0,3,1,3,0,0,0,0,0,0,1,0,9,0,0,0,2
Zotu4337,2,0,0,0,0,4,0,0,1,0,2,0,3,0,1,0,0,2,4,13,26,0,0,0,4,0,1,0,0,0,9,10,0,2,0,10
Zotu4338,1,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,2,0,6,9,0,0,0,17,0,6,0,0,0,1,3,0,2,0,7
Zotu4339,0,0,0,0,0,0,0,0,4,2,0,0,0,106,13,4,0,0,0,0,0,0,5,0,3,0,0,0,0,7,0,0,12,6,5,7
Zotu434,0,15,43,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,7,2,16,0,0,1,0,0,1,0,0,0
Zotu4341,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,21,0,0,0,0,0,0
Zotu4342,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2,1,0,0,0,0,0,0,0,0,0,19,0,0,0,1,0,0,1,0,0,0
Zotu4344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0
Zotu4345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0
Zotu4347,4,2,7,1,1,2,1,4,1,0,0,0,1,3,4,3,0,0,7,1,2,1,2,0,4,3,8,1,0,0,0,4,2,1,1,1
Zotu4348,16,6,30,0,0,0,0,1,4,0,0,1,19,0,1,0,0,0,1,8,7,2,3,0,6,2,9,0,1,1,11,18,0,0,0,11
Zotu4349,0,0,0,1,1,2,2,1,0,1,0,1,5,0,1,1,0,0,4,10,4,2,0,0,0,0,1,1,2,0,8,16,1,0,0,5
Zotu435,0,0,0,274,110,40,42,97,55,18,8,22,60,61,76,109,174,188,95,36,3,68,31,27,0,0,0,265,321,249,21,81,52,36,67,40
Zotu4350,4,15,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,7,8,3,0,0,0,0,0,0,0,0,0
Zotu4351,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu4352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0
Zotu4353,10,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Zotu4354,1,4,6,0,2,5,4,12,13,0,0,0,0,9,0,2,0,0,1,5,0,2,0,0,1,0,4,0,0,1,0,5,1,1,1,5
Zotu4357,0,0,0,1,2,4,1,0,4,2,1,0,0,0,1,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Zotu436,0,0,4,0,3,2,0,0,0,1,8,1,0,20,5,19,3,9,0,3,1,0,0,0,0,7,4,7,0,0,3,0,22,50,29,0
Zotu4360,0,0,0,0,12,1,0,0,0,4,1,0,3,0,0,0,2,4,0,43,13,0,0,0,0,0,0,0,0,0,2,7,1,0,0,9
Zotu4361,0,0,0,0,2,4,1,0,0,4,5,10,0,3,0,3,2,7,0,1,2,8,6,8,0,0,0,0,0,0,5,0,0,5,1,0
Zotu4362,0,0,0,0,1,3,1,0,0,14,16,15,0,0,0,0,2,3,0,1,1,8,10,9,0,0,0,0,0,1,4,0,1,4,4,0
Zotu4363,0,0,0,1,1,0,0,0,0,3,1,5,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,1,0
Zotu4364,0,0,0,0,0,8,0,0,1,0,2,0,5,11,0,2,1,4,7,9,15,0,0,0,0,0,0,0,0,2,1,6,2,5,2,5
Zotu4365,0,0,0,0,0,0,0,1,0,0,3,5,0,0,2,3,0,0,0,0,0,13,1,7,1,0,0,0,3,0,0,1,0,0,0,0
Zotu4366,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,3,0,0,0
Zotu4367,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,15,0,0,1,1
Zotu4369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu437,28,822,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,90,20,0,0,1,0,0,0,1,0,0
Zotu4371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,0,0,0,0,0,0,0
Zotu4374,2,3,5,1,0,0,0,1,0,2,1,0,4,0,1,0,0,0,1,0,1,1,0,0,5,2,6,0,0,0,0,2,0,0,0,0
Zotu4375,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1,11,0,0,0,0,0,0,0,0,0
Zotu4376,8,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,5,0,0,0,0,0,0,0,0,0
Zotu4377,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1,0,0,0,0,0,0,0,0,0
Zotu4378,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
Zotu4379,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Zotu438,69,69,92,0,0,0,0,0,1,0,0,0,3,7,3,0,0,4,0,0,2,0,3,0,213,89,1141,0,0,1,0,2,0,0,0,1
Zotu4380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,26,0,0,0,0,0,0,0,0,0
Zotu4381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu4382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu4383,0,0,0,2,0,0,0,1,5,0,0,0,0,2,0,1,4,4,0,0,0,3,1,0,0,0,1,2,7,8,0,0,0,0,0,1
Zotu4384,0,0,0,1,0,2,0,2,1,1,5,0,16,4,7,0,1,5,1,8,6,0,1,1,0,1,0,0,0,1,4,3,0,10,2,8
Zotu4385,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0
Zotu4386,0,0,0,0,0,1,1,4,0,0,0,1,7,2,0,1,0,0,0,8,11,0,0,0,1,0,1,2,1,0,27,20,0,2,0,12
Zotu4387,0,0,0,4,4,4,8,11,12,0,0,0,14,0,9,0,0,1,57,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0
Zotu4388,0,0,0,5,0,1,0,0,0,0,2,0,0,3,0,6,1,49,0,0,2,0,0,0,0,0,0,2,3,3,0,0,3,2,2,0
Zotu4389,0,0,0,2,0,0,0,1,0,0,0,0,0,7,5,2,1,3,0,0,0,2,1,0,0,0,0,12,9,23,2,3,1,0,1,2
Zotu439,0,0,0,253,136,45,19,109,37,32,4,0,66,140,224,690,74,45,116,24,6,98,5,36,0,0,0,35,154,44,0,110,126,120,75,0
Zotu4390,0,0,0,0,2,6,5,3,3,0,0,0,31,9,4,3,0,1,27,46,10,1,0,5,2,0,0,0,1,0,10,13,1,0,1,10
Zotu4391,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,3,0,0,0,6,3,3,0,0,0,0,0,1,1,0,14,38,0,0,0,9
Zotu4393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0
Zotu4394,0,0,0,0,0,0,0,0,0,3,5,9,0,2,0,0,0,0,0,0,2,1,5,2,0,0,2,1,0,1,1,0,0,0,0,0
Zotu4395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu44,14,0,11,4420,4065,4688,516,930,655,350,422,2,718,11,616,18,1151,1739,3545,556,271,9,13,585,0,0,0,418,428,384,5,9,346,456,3,8
Zotu440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,0,0,0,0
Zotu4400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0
Zotu4401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,11,0
Zotu4402,12,0,1,0,0,3,0,0,0,0,2,0,1,0,1,0,0,1,1,1,16,0,0,0,2,0,1,0,0,0,0,2,0,5,0,3
Zotu4403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Zotu4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,1
Zotu4406,16,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,13,0,0,0,0,0,0,0,0,0
Zotu4407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu4408,2,4,39,0,1,0,0,0,0,3,0,0,2,0,2,0,2,0,0,21,2,0,1,0,1,2,3,0,0,1,1,1,6,2,0,7
Zotu4409,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu441,0,0,1,0,100,143,455,728,380,0,0,11,0,13,0,50,0,2,187,1,0,30,18,0,0,0,0,13,25,12,39,120,0,0,7,46
Zotu4410,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Zotu4411,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0
Zotu4412,1,0,0,1,1,3,0,0,2,1,5,0,1,3,0,0,0,1,2,0,1,1,23,5,0,0,0,0,1,1,0,0,0,1,0,0
Zotu4413,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4414,0,0,0,0,2,1,0,0,0,2,2,0,0,5,6,4,1,3,0,2,2,0,0,0,0,0,1,1,0,0,1,0,8,31,7,0
Zotu4415,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,1,3,0,0,0,1,1,0,0,0,2
Zotu4416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4417,0,0,0,5,0,0,0,0,2,0,0,1,0,0,0,4,5,8,0,0,0,2,1,0,0,0,0,9,20,13,1,4,0,0,0,3
Zotu4418,0,0,0,3,0,0,0,0,0,3,6,7,1,4,1,2,0,0,0,0,0,14,35,19,0,0,0,0,1,3,0,1,0,0,0,1
Zotu4419,0,0,0,0,3,0,0,0,1,5,2,0,4,2,0,1,1,0,2,27,3,0,0,0,0,0,0,0,0,1,4,2,0,2,0,5
Zotu442,10,62,81,9,1,3,7,11,3,0,0,0,22,19,34,13,2,1,16,21,6,4,2,5,74,5,21,1,1,2,16,14,4,7,6,14
Zotu4420,0,0,0,0,0,4,0,2,1,0,5,0,1,0,0,0,0,6,0,8,15,1,0,0,0,0,0,0,0,0,3,5,0,5,0,8
Zotu4421,0,1,0,0,0,4,0,0,0,0,6,0,9,0,0,0,0,5,0,8,37,0,0,0,1,0,0,0,0,0,1,2,0,8,0,10
Zotu4422,0,0,0,3,0,1,0,4,0,1,0,0,0,3,3,13,14,5,1,5,0,0,0,0,0,0,0,3,4,3,0,1,2,3,6,0
Zotu4423,0,0,0,0,0,0,1,0,0,6,11,3,0,3,1,0,0,1,0,3,0,2,6,2,0,0,0,1,0,0,1,0,0,0,0,0
Zotu4425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu4427,0,0,0,0,0,0,2,0,0,1,2,0,0,7,3,3,0,5,0,1,2,0,0,0,0,0,0,2,0,0,1,0,2,11,13,0
Zotu4428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0
Zotu443,0,0,0,7,2,0,3,1,24,31,21,15,2,49,9,6,1,0,1,2,0,50,602,30,0,0,0,10,5,34,3,0,7,6,42,37
Zotu4430,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
Zotu4431,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu4432,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Zotu4434,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,1,16,0,0,0,1,0,0,0,1,1
Zotu4435,0,0,0,0,2,2,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu4436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
Zotu4437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu4439,12,6,6,0,1,2,0,1,0,0,0,0,1,11,0,0,0,0,2,1,0,0,4,0,1,2,4,0,0,1,2,2,0,0,3,1
Zotu444,0,0,0,58,15,35,27,32,7,136,286,232,2,6,2,31,63,105,6,38,26,176,143,90,0,0,0,160,130,101,48,37,19,34,33,19
Zotu4440,1,7,1,0,0,0,0,0,1,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,2,7,2,0,0,0,0,0,0,0,0,0
Zotu4441,0,0,5,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,0,3,2,23,0,0,0,0,0,0,0,0,1
Zotu4442,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,6,2,0,0,2,1
Zotu4443,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4446,0,0,0,3,0,0,1,5,3,0,0,0,0,8,0,4,7,7,0,0,0,4,4,0,0,0,0,13,9,18,0,3,0,1,0,0
Zotu4447,0,0,0,6,0,0,0,0,1,0,0,0,0,1,0,0,3,3,0,0,0,3,1,0,0,0,0,23,22,15,0,0,0,0,2,1
Zotu4448,0,0,0,5,0,0,0,3,0,0,0,1,0,6,0,2,5,4,0,0,0,2,3,0,0,0,0,15,12,13,0,0,0,0,0,2
Zotu4449,0,0,0,1,0,0,0,1,0,3,3,10,4,2,6,0,0,0,1,0,0,21,5,11,0,0,0,0,4,2,0,4,0,0,0,0
Zotu445,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,14,2,16,0,2,1,0,0,0,0,0,0
Zotu4450,0,0,0,0,2,0,0,0,0,1,0,0,2,2,4,3,4,0,0,7,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0
Zotu4451,0,0,1,0,0,3,0,0,0,0,0,0,4,0,0,0,1,2,0,7,14,0,0,0,5,0,10,0,0,0,0,3,0,0,0,2
Zotu4452,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,56,2,3,0,0,0,0,0,0,0,0,0
Zotu4454,0,0,0,0,4,1,2,0,0,11,14,15,0,0,0,0,4,4,0,0,3,11,19,9,0,0,0,4,0,0,5,0,0,0,0,0
