,DLSt01,DLSt02,DLSt03,DLSw01,DLSw02,DLSw03,DPSt01,DPSt02,DPSt03,DPSw01,DPSw02,DPSw03,HLt01,HLt02,HLt03,HLw01,HLw02,HLw03,SLTt01,SLTt02,SLTt03,SLTw01,SLTw02,SLTw03,SLt01,SLt02,SLt03,SLw01,SLw02,SLw03,XSt01,XSt02,XSt03,XSw01,XSw02,XSw03
Zotu387,54,98,14,1,21,9,75,71,58,2,0,6,17,2,6,1,16,0,66,380,56,2,0,24,24,9,33,3,0,0,6,17,5,4,1,0
Zotu3870,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,21,24,20
Zotu3871,9,2,0,0,0,0,1,2,1,0,0,1,7,1,0,0,0,0,5,1,0,0,1,0,1,0,6,0,0,0,0,2,0,0,0,0
Zotu3872,1,0,0,0,1,1,2,0,1,1,4,0,0,0,1,0,4,0,0,0,1,0,6,0,0,0,6,0,1,0,1,1,1,1,3,3
Zotu3873,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2
Zotu3874,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,3,0,0,0,0,34,40,35,0,0,0,0,0,5
Zotu3875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0
Zotu3876,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu3877,0,0,0,0,0,1,6,1,5,0,0,0,7,0,1,0,0,0,1,1,1,0,0,0,1,0,3,0,0,0,3,3,0,0,0,0
Zotu3878,5,2,5,0,0,0,1,2,4,0,0,0,0,0,6,0,0,0,2,1,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu3879,9,5,1,0,0,0,0,0,0,0,0,0,10,5,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,5,12,0,0,0
Zotu388,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,17,0,0,39,0,0,0,0,0,0,1,0,0,0
Zotu3880,1,0,0,0,0,3,0,0,0,13,2,2,0,0,0,1,0,0,0,0,0,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0
Zotu3881,9,14,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,188,14,0,0,0,0,55,0,0,0,0
Zotu3882,0,0,0,0,11,1,0,0,0,1,0,0,0,2,0,11,36,5,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,1
Zotu3883,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Zotu3884,0,0,9,0,0,0,0,0,0,0,0,0,5,0,53,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,7,0,0,0,0
Zotu3885,1,0,0,0,0,0,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,4,0,0,0,6,3,0,0,0,0
Zotu3886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3887,2,2,3,0,0,1,8,1,6,0,0,0,5,0,12,1,0,1,4,4,2,1,0,0,8,3,6,1,0,1,12,9,3,1,2,0
Zotu3888,0,0,4,0,0,0,1,2,0,0,0,0,1,0,12,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
Zotu3889,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,1,0,0,0,0,3,0,0,0,0
Zotu389,5,0,0,0,0,0,0,0,142,0,0,0,2,0,1,0,0,0,5,1,0,0,0,0,1,0,174,0,0,0,1,3,0,0,0,0
Zotu3891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu3892,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,12,0,0,0,0,0
Zotu3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Zotu3894,9,1,5,0,0,0,3,0,0,0,0,0,3,0,9,0,0,0,3,1,3,0,0,0,5,1,2,0,0,0,1,0,6,0,0,0
Zotu3895,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,22,0,0,0,0,0,5,0,0,0,0
Zotu3896,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,2,2,0,0,0
Zotu3897,0,0,0,0,0,4,0,0,0,2,26,34,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,8,2,0,0,0,0,0,0
Zotu3898,2,12,3,0,0,0,0,1,1,0,0,0,3,2,0,0,0,0,9,43,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Zotu3899,1,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0
Zotu39,53,253,272,34,25,5,303,100,191,7,6,22,92,228,287,24,8,3,236,1256,981,62,70,18,198,109,61,18,44,16,177,59,91,10,20,26
Zotu390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,29,0,1,0,0,0,0,1,2,0,0
Zotu3900,27,1,2,0,0,0,1,0,0,0,0,0,3,0,7,0,0,0,2,0,14,0,0,0,0,0,1,0,0,0,4,7,0,0,0,0
Zotu3901,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0
Zotu3902,0,0,0,13,20,8,0,0,0,8,0,0,0,0,0,2,1,1,0,0,0,11,10,0,0,0,0,2,0,0,0,0,0,0,4,22
Zotu3903,26,5,6,0,0,1,0,0,0,0,0,0,15,0,3,0,0,0,2,0,1,0,0,0,14,0,4,0,0,0,2,3,2,0,0,0
Zotu3904,9,4,20,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,2,0,0,0,2,1,2,0,0,0,0,0,2,0,0,0
Zotu3905,0,0,0,0,1,0,0,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,13,17,0,0,0,18,7,9
Zotu3906,3,5,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,57,0,0,0,0,0,0,0,0,0
Zotu3907,0,0,2,0,0,0,0,0,0,0,0,0,4,0,25,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
Zotu3908,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1
Zotu3909,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0
Zotu391,192,1077,52,1,0,0,9,4,5,0,0,0,0,60,0,0,0,0,11,300,2,0,2,0,71,0,94,0,0,0,0,1,17,1,0,2
Zotu3910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0
Zotu3911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Zotu3912,0,0,0,2,4,5,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,27,34,32,2,0,0,0,1,0
Zotu3913,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4,0,0,0
Zotu3914,4,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0
Zotu3915,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,18,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Zotu3916,0,0,7,0,0,0,3,0,16,0,0,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,36,4,2,0,0,0
Zotu3917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0
Zotu3918,0,0,0,1,0,0,0,0,0,8,6,24,0,0,0,0,0,1,0,0,0,14,12,17,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3919,0,0,0,1,2,0,1,0,0,0,0,0,0,5,0,11,2,3,0,0,0,3,3,0,0,0,0,1,1,0,0,0,1,0,2,2
Zotu392,3,1,0,0,1,0,0,6,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,47,1,3,2,2,0,4,71,0,0,0
Zotu3920,0,2,0,0,0,0,0,0,0,1,0,0,3,0,3,0,1,0,0,5,0,0,0,0,0,0,0,4,3,0,3,11,0,3,0,0
Zotu3921,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,5,3,1,0,0,0,0,1,5,0,0,0,2,0,0,0,0,0,0,0,0
Zotu3922,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0
Zotu3923,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
Zotu3924,0,0,0,0,0,5,0,0,0,1,9,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,22,25
Zotu3925,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,1,0,0,1,0,0,0
Zotu3926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu3928,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,2,0,1,0,0,0,0,0,0,0
Zotu3929,0,0,0,1,0,0,14,1,4,0,0,0,0,14,0,0,0,0,6,1,1,0,0,0,1,0,0,0,0,0,4,0,22,0,0,0
Zotu393,26,177,103,10,1,0,47,39,50,0,0,0,12,543,51,13,4,0,97,139,582,0,15,0,22,0,14,0,0,0,2,3,2,10,12,17
Zotu3930,0,0,0,0,0,1,0,0,0,2,22,26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,5,8,0,0,0,0,4,1
Zotu3931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0
Zotu3933,2,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,8,5,1,0,0
Zotu3934,0,1,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,1,0,0,0,0,0,0
Zotu3935,1,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,15,17,21,0,1,1,0,0,0
Zotu3936,3,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0
Zotu3938,1,5,4,0,0,0,0,0,0,0,0,0,1,1,4,1,0,0,2,1,4,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0
Zotu3939,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,51,39,34,0,0,2,0,1,0
Zotu394,23,28,46,0,2,1,19,46,50,6,1,2,61,1,36,1,2,0,11,82,15,0,1,5,17,6,46,0,0,2,35,105,111,1,1,0
Zotu3940,0,0,0,0,0,10,0,0,0,4,27,13,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
Zotu3941,0,0,0,0,0,0,1,4,4,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,8,0,0,0,0
Zotu3942,2,2,0,0,0,0,2,3,24,0,0,0,12,4,0,0,0,0,1,0,3,0,1,0,1,0,5,0,0,0,0,2,3,0,0,0
Zotu3943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,2,0,0,0,0,0,0,0,2,0,2
Zotu3944,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,30,28,86,0,0,0,0,1,0
Zotu3945,2,4,0,0,1,0,2,0,9,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0
Zotu3946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0
Zotu3947,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,77,2,3,0,0,0,0,0,3,0,0,0,0,0,0
Zotu3948,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu3949,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,8,0,0,0
Zotu395,66,71,75,0,0,0,1,0,105,0,0,0,0,0,1,0,0,0,1,0,2,0,8,0,76,2,1482,0,0,0,0,1,0,0,0,0
Zotu3950,6,1,0,0,0,0,4,0,0,0,0,1,13,0,1,0,0,0,4,10,2,1,0,0,0,0,3,0,1,0,3,0,7,0,0,0
Zotu3951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
Zotu3952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0
Zotu3953,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3954,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,3,3,0,0,3,1,0,0,0
Zotu3955,3,3,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,2,0,0,0,0,7,0,0,0,0
Zotu3956,4,6,2,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,44,0,0,0,0,0,0,0,0,0
Zotu3957,0,1,0,0,0,2,0,0,0,0,1,1,3,0,1,5,1,0,0,0,0,2,13,13,0,0,0,4,2,24,1,2,0,2,8,1
Zotu3958,0,2,0,0,0,13,0,0,0,12,0,3,3,0,1,0,0,0,0,2,0,3,1,0,0,0,0,3,3,0,3,0,0,0,0,0
Zotu3959,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,25,23,38
Zotu396,24,0,12,1,1,0,10,5,18,0,1,1,901,126,101,2,0,0,56,9,184,1,1,0,0,0,0,0,2,0,37,94,370,2,6,1
Zotu3960,0,0,1,0,2,0,0,0,0,2,0,0,0,0,0,2,7,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
Zotu3962,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,0,0,0
Zotu3963,1,0,3,0,0,1,2,2,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0
Zotu3964,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,4,0,0,0
Zotu3965,0,0,0,0,0,9,0,0,0,8,8,9,0,0,0,4,7,0,0,0,0,15,1,1,0,0,0,3,0,1,0,0,0,2,0,0
Zotu3966,8,7,32,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,6,0,9,1,0,0,0,0,0,0,1,0
Zotu3967,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0
Zotu3968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,2
Zotu3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0
Zotu397,0,1,0,1,2,172,0,0,0,55,780,691,0,1,0,2,2,1,0,0,0,82,48,68,1,2,0,14,14,1,0,0,3,0,22,5
Zotu3970,9,13,48,0,0,0,1,0,0,0,0,0,0,3,5,0,0,0,0,0,6,0,0,0,8,0,27,0,0,0,0,0,0,0,0,0
Zotu3971,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0
Zotu3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,25,6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,0
Zotu3973,2,0,0,0,12,1,0,0,0,0,0,0,18,11,0,0,1,0,3,3,0,11,1,0,0,0,0,3,3,17,3,7,10,0,0,0
Zotu3974,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
Zotu3975,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,2,0
Zotu3976,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,103,2,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3977,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3,6,0,1,0,0,1,3,0,0,0,1,0,0,0
Zotu3978,0,0,0,0,0,0,0,0,0,3,29,33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,1,0
Zotu3979,0,0,1,1,1,0,0,0,0,6,2,0,0,0,0,2,0,0,0,0,0,0,4,0,0,1,1,19,17,5,0,2,0,1,0,1
Zotu398,0,1,0,0,0,0,0,2,124,0,0,0,64,0,28,0,0,0,2,0,0,0,0,0,1,0,59,0,0,0,81,120,0,0,0,0
Zotu3980,23,4,3,0,0,0,1,1,0,0,0,0,8,0,2,0,0,0,4,1,2,0,0,0,4,5,10,0,1,0,4,7,4,1,1,0
Zotu3981,1,3,9,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,2,0,0,0,0,0,53,0,0,0
Zotu3982,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu3983,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,25,19,27
Zotu3984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Zotu3985,0,1,1,0,2,0,2,1,1,0,0,0,3,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,2,4,3,0,0,0
Zotu3986,38,4,2,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,5,0,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0
Zotu3987,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,35,0,0,0
Zotu3988,5,0,0,0,0,2,2,0,3,0,0,0,4,1,0,0,1,0,41,5,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Zotu3989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,27,5,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1
Zotu399,2,2,6,0,0,0,4,4,4,2,2,0,2,1,4,0,0,0,5,4,4,5,1,1,6,115,3,1,0,1,11,13,0,0,2,1
Zotu3990,0,0,0,0,0,0,0,0,0,3,12,10,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,16,19,23
Zotu3991,0,0,2,0,1,0,0,2,0,0,0,0,0,0,8,2,0,0,0,0,3,0,0,0,0,0,1,0,0,4,0,6,0,0,0,0
Zotu3993,0,0,0,0,0,40,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0
Zotu3994,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,1,1,3,0
Zotu3996,0,0,0,0,0,0,1,1,11,0,2,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,0,0,1,0,2,0,0,0,2,1
Zotu3997,0,0,0,0,1,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,15,13,0,1,1,0,5,0
Zotu3998,0,0,0,0,0,14,0,0,0,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,25,16,25
Zotu3999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
Zotu4,20,21,14,4,4,8,0,22,0,11,14,42,0,2,0,18,1,7,3,1,0,331,91,41,27,1947,18,201,14,14,1,55,1371,92,16,0
Zotu40,498,469,386,0,0,0,172,567,26,0,0,0,2,0,3,0,0,0,26,21,14,0,0,0,563,5340,493,0,2,0,21,1267,1,2,0,1
Zotu400,16,74,1,0,1,0,66,70,475,0,0,1,6,0,4,2,2,0,90,617,100,1,0,1,0,1,41,0,6,1,0,0,0,0,1,1
Zotu4000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
Zotu4001,4,0,1,0,0,0,6,5,27,0,0,0,2,0,0,0,1,0,5,10,4,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0
Zotu4002,6,5,0,0,0,0,8,4,8,0,0,0,5,1,0,0,0,0,45,5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu4003,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
Zotu4004,0,0,0,2,0,0,0,0,0,1,6,7,0,0,0,0,0,0,0,0,0,12,19,9,0,0,0,0,0,0,0,0,0,3,2,13
Zotu4005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu4006,2,0,18,0,0,0,0,0,1,0,0,0,4,0,22,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,4,6,0,0,0,0
Zotu4007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4008,0,0,0,0,0,41,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4009,8,0,0,0,0,0,0,0,0,0,1,0,7,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu401,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,7,0,0,0,29,0,2,0,0,0,0,1,0,1,0
Zotu4010,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4011,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Zotu4012,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,34,44,50,0,0,0,0,0,0
Zotu4013,0,0,0,2,4,1,0,0,0,1,0,0,0,2,0,43,16,70,0,0,0,0,0,1,0,0,0,1,1,2,0,0,0,4,2,2
Zotu4014,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,3,1,0,0,0,0,27,18,36,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4015,0,0,3,0,0,0,0,5,0,0,0,0,6,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,7,0,0,0,1
Zotu4016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
Zotu4017,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,1,0
Zotu4018,0,0,0,0,0,1,0,0,0,1,26,10,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,1,0,0,0,11,7,3
Zotu4019,5,0,16,0,0,0,0,0,8,0,0,0,21,0,2,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,1,0,4,0,0,0
Zotu402,0,80,4,4,0,0,76,39,76,0,0,0,11,189,4,5,1,0,62,964,127,0,7,0,0,0,0,0,0,0,2,1,3,0,1,2
Zotu4020,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Zotu4021,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0
Zotu4022,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,24
Zotu4023,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
Zotu4024,0,0,0,0,0,0,0,0,0,3,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0
Zotu4025,7,0,0,0,0,0,8,5,10,0,0,0,5,0,0,0,0,0,38,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu4026,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
Zotu4027,4,2,4,0,0,1,23,4,6,0,0,0,2,0,3,0,0,0,10,3,2,0,1,1,14,1,7,0,2,0,7,4,5,1,1,0
Zotu4028,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,25,13,86,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0
Zotu4029,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0
Zotu403,56,1209,82,0,1,1,5,3,7,1,3,0,42,1,3,9,2,2,10,64,1,5,1,0,34,4,45,1,0,6,7,7,21,3,4,1
Zotu4030,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
