,DLSm01,DLSm02,DLSm03,DLSt01,DLSt02,DLSt03,DPSm01,DPSm02,DPSm03,DPSt01,DPSt02,DPSt03,HLm01,HLm02,HLm03,HLt01,HLt02,HLt03,SLTm01,SLTm02,SLTm03,SLTt01,SLTt02,SLTt03,SLm01,SLm02,SLm03,SLt01,SLt02,SLt03,XSm01,XSm02,XSm03,XSt01,XSt02,XSt03
Zotu10052,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,1,0,1
Zotu10053,3,2,4,4,3,6,0,1,0,1,0,2,1,12,1,6,0,18,4,1,1,0,3,2,3,5,5,1,0,8,1,4,5,3,2,1
Zotu10054,3,1,1,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,0,0,3,0,1,0
Zotu10055,4,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0
Zotu10056,1,1,6,0,0,2,0,0,0,0,0,0,0,1,8,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Zotu10057,8,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0
Zotu10058,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu10059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1006,11,5,14,2,0,8,0,1,0,0,0,0,16,12,66,4,0,2,1,0,0,3,1,2,1,8,4,1,0,0,3,0,0,0,0,0
Zotu10060,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu10061,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
Zotu10062,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
Zotu10064,0,0,0,5,0,2,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,2,0,3,0,1,0,1,0,0,4,0
Zotu10065,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu10066,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1007,1,37,4,2,1,7,0,15,18,13,1,32,18,5,9,21,0,27,0,1,33,4,4,13,32,35,4,4,0,44,26,118,115,35,41,0
Zotu10070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,2,0,0,0,0,0,0,2,0,0,2,0
Zotu10072,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Zotu10074,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10075,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu10079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Zotu10080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu10081,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu10082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Zotu10083,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu10084,0,0,0,1,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0
Zotu10085,0,0,0,1,0,1,0,0,0,0,1,0,0,1,3,0,0,0,0,1,0,0,0,1,1,9,0,0,0,0,3,0,0,0,0,0
Zotu10086,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,7,1,1,0,0,0,0,0,0,0,0,0,0,0
Zotu10087,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
Zotu10088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu1009,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu10090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10093,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Zotu10095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10097,0,1,0,0,0,0,0,0,0,1,1,3,1,0,0,0,0,1,0,1,0,0,0,2,0,2,0,1,0,2,0,3,2,0,1,12
Zotu10098,0,2,0,0,0,43,0,0,0,29,17,38,0,0,21,0,0,20,0,0,0,29,20,221,1,30,0,0,0,2,0,1,0,0,0,0
Zotu101,0,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1010,20,1,17,2,0,0,3,27,7,21,149,17,2,2,0,1,0,0,11,0,0,24,22,21,3,0,2,1,0,0,0,0,2,0,44,9
Zotu10100,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
Zotu10101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10106,1,0,2,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,1,0,0
Zotu10107,1,0,0,0,0,0,0,0,5,0,0,0,2,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu10108,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,1,0,0,0,0,9,0
Zotu10109,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1011,16,1,12,7,6,21,0,10,4,16,24,16,10,13,28,1,0,12,0,3,1,19,18,221,4,25,4,60,13,3,4,0,1,5,3,0
Zotu10110,1,2,1,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
Zotu10111,5,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu10112,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,2,2,0,2,1,0,0
Zotu10113,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Zotu10114,0,2,0,0,0,2,0,0,0,0,0,0,0,1,4,1,0,4,0,0,1,0,0,2,0,2,0,0,0,0,0,1,0,0,2,0
Zotu10115,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
Zotu10116,0,0,0,0,0,0,0,2,0,0,1,1,1,1,0,0,2,0,0,1,0,0,0,0,3,2,0,1,0,1,1,1,0,0,0,0
Zotu10117,0,0,1,0,0,2,0,1,0,0,0,0,4,0,4,0,0,2,0,0,0,0,0,2,0,13,0,0,0,0,2,0,2,0,0,0
Zotu10118,0,0,0,6,3,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,4,4,0,2,0,1,2,0,0,1,1,0
Zotu10119,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
Zotu1012,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,2,0,1,5,5,0,2,0,0,0,0,0,1,1,0,1,0,0,2,0
Zotu10120,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu10125,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu10126,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
Zotu10127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0
Zotu10129,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1013,0,1,2,30,249,66,0,1,9,1,0,4,2,18,4,11,6,5,0,6,21,3,23,6,21,2,0,16,0,24,0,2,0,6,2,21
Zotu10132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu10135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu10138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0
Zotu10139,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1014,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,2,1,8,7,0,0,0,2,0,0,0,6,0,0,2,0,0,0,3
Zotu10141,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10148,1,0,1,0,1,0,1,6,5,0,1,0,6,0,0,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0
Zotu10149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
Zotu1015,17,16,21,0,0,8,2,0,2,26,0,5,2,18,18,8,12,55,507,15,7,0,0,8,2,7,138,16,2,3,20,6,0,21,9,2
Zotu10150,1,0,9,0,0,0,0,22,38,0,1,0,4,0,0,1,0,0,0,0,0,3,0,0,1,1,0,0,0,0,2,0,1,0,1,0
Zotu10151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10154,0,0,0,0,0,0,2,0,0,3,1,3,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,4,0,0,0,0,0,2,0,0
Zotu10159,0,0,0,0,0,0,0,4,0,0,1,0,2,1,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,0,1,0,0,0,2,0
Zotu1016,0,0,0,0,0,0,7,5,0,0,0,1,1,0,0,1,4,0,3,0,6,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu10160,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10161,0,1,2,0,7,3,1,0,0,1,0,0,0,1,1,0,0,0,0,4,6,0,0,0,0,0,0,1,0,0,0,2,0,1,1,1
Zotu10163,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Zotu10164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Zotu10165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu10169,7,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu1017,4,2,5,4,2,3,1,3,0,5,3,2,4,2,2,9,4,1,1,69,1,5,3,0,2,1,4,5,0,9,10,4,2,4,5,266
Zotu10170,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0
Zotu10171,0,1,0,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,0,0,1,0,0
Zotu10172,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Zotu10173,3,3,2,0,0,4,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0
Zotu10174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,1,1,0
Zotu10175,1,0,0,0,1,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Zotu10176,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Zotu10177,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0
Zotu10178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu10179,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu1018,0,0,0,0,0,0,0,0,274,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
Zotu10180,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu10181,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu10182,0,1,2,8,6,6,1,0,0,0,1,4,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,4,0,25,0,3,2,2,0,0
Zotu10183,0,0,0,4,0,3,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,2,0,0,0,0,0,1,0,0
Zotu10184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu10185,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Zotu10186,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10187,0,0,0,0,3,0,0,0,1,0,0,0,0,3,0,0,4,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
Zotu1019,1,6,2,4,66,3,2,33,13,4,1,12,80,48,8,3,0,3,0,7,66,0,78,1,480,36,7,4,2,11,60,31,88,9,3,0
Zotu10194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu10196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu10197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu10198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Zotu10199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu102,0,5,21,37,521,33,4,3,40,368,246,441,24,401,6,100,9,21,7,14,473,620,4684,445,562,22,1,6,0,17,4,5,9,11,25,88
Zotu1020,0,0,0,0,0,0,33,1,14,0,0,0,0,0,0,0,29,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10204,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu10208,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0
Zotu10209,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Zotu1021,38,48,49,3,15,0,3,0,0,12,1,8,0,98,25,1,160,0,149,0,9,2,13,2,15,0,59,8,0,9,15,10,7,11,0,0
Zotu10210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10211,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10212,0,0,1,0,0,0,0,3,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0
Zotu10213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Zotu10214,0,0,1,0,0,0,0,0,1,7,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,1,2,1,0,0,1,0,0,0,2,0
Zotu1022,2,7,26,156,16,18,5,16,7,59,19,18,43,12,0,15,3,4,3,3,3,30,5,18,10,17,13,34,2,26,25,4,26,10,3,2
Zotu10220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10222,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,1,1,0,0,0,0,2,0,0,0,3,0,0,4,1,0
Zotu10223,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Zotu10226,0,0,0,0,2,0,0,0,0,1,2,1,0,2,0,0,0,0,0,0,2,2,20,2,3,0,0,0,0,0,0,0,0,0,0,0
Zotu10228,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0
Zotu1023,1,0,63,17,0,0,0,1,0,24,16,36,9,0,0,32,0,6,0,0,0,496,16,24,0,2,1,0,0,0,8,2,0,0,0,3
Zotu10230,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu10231,4,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Zotu10232,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0
Zotu10233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zotu10236,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,1,0,2,0,0,1,4,0,0,1,1,1,2,0,0,0
Zotu10237,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu10238,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,0
Zotu10239,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu1024,2,0,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,4,2,0,0,0,0,1,10
Zotu10240,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0
Zotu10241,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu10242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Zotu10244,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10246,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Zotu1025,0,2,3,5,1,1,18,1,1,0,1,2,8,1,0,9,0,2,21,1,4,2,0,0,2,2,0,3,0,3,7,4,2,1,2,11
Zotu10251,0,0,0,0,0,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0
Zotu10252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
Zotu10254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,5,0,0
Zotu10256,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10258,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10259,1,0,0,1,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
Zotu1026,1,7,2,9,7,7,2,2,36,1,0,6,16,0,0,3,0,0,72,0,2,6,0,0,2,1,0,20,0,39,4,1,14,1,0,0
Zotu10260,0,1,0,12,2,4,3,3,0,0,1,0,9,1,2,5,0,1,0,0,1,4,1,3,6,9,1,1,0,3,0,1,7,0,1,1
Zotu10262,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10263,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,4,0,0,0
Zotu10265,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Zotu10268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Zotu1027,8,7,15,54,26,28,9,30,17,25,5,9,19,8,8,28,2,12,21,21,4,16,4,9,22,34,8,27,19,41,14,12,27,4,15,17
Zotu10272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10273,2,1,3,0,0,0,3,1,2,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,3,2,2,0,1,1,1,0,1,1
Zotu10278,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Zotu1028,13,9,20,108,35,45,21,27,8,9,4,20,29,15,8,38,0,13,49,21,14,8,5,6,33,44,16,36,13,90,30,43,60,39,28,11
Zotu10280,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Zotu10283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Zotu10284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
