,DLSt01,DLSt02,DLSt03,DPSt01,DPSt02,DPSt03,HLt01,HLt02,HLt03,SLTt01,SLTt02,SLTt03,SLt01,SLt02,SLt03,XSt01,XSt02,XSt03
otu1054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10543,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
otu10546,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10547,5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu1055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10550,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10551,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10556,1,0,3,2,0,1,0,0,0,1,1,1,5,0,2,0,0,0
otu10557,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1
otu10558,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10559,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1056,0,0,0,15,12,222,0,62,0,26,31,29,0,0,19,0,0,0
otu10561,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10563,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu1057,0,0,6,0,2,1,0,1,0,0,0,0,0,13,1,0,0,12
otu10571,0,0,1,0,3,1,0,0,0,0,0,0,0,0,4,0,1,0
otu1058,4,4,2,13,2,2,2,33,0,1,2,3,28,5,4,10,1,72
otu10580,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
otu10584,0,0,0,2,6,1,0,0,0,4,0,0,0,0,2,0,1,0
otu10586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu10587,0,0,0,2,3,0,0,0,0,3,0,1,0,0,0,1,2,0
otu10588,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu10589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1059,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10591,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10592,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
otu10594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
otu10595,0,0,1,5,1,3,0,0,0,0,3,3,0,0,1,1,0,0
otu10596,2,0,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,0
otu10597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10598,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0
otu10599,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
otu106,197,53,258,55,118,43,1594,193,1427,133,85,172,29,24,29,337,537,761
otu1060,6,0,1,1,5,1,3,11,1,3,1,3,0,0,2,0,0,1
otu10609,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1061,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
otu10612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1062,11,5,12,0,2,4,20,0,63,6,8,15,0,1,6,11,19,8
otu10620,2,0,3,1,0,1,0,0,1,1,0,0,1,0,1,0,0,0
otu10622,0,0,1,0,0,1,0,0,0,1,0,14,0,0,0,0,0,0
otu10623,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10625,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
otu1063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10635,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
otu10636,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
otu10641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10646,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
otu10647,2,1,3,1,1,0,4,0,1,0,1,0,1,2,2,1,3,3
otu10648,0,0,1,0,0,0,0,0,1,1,1,4,0,0,0,0,0,0
otu10649,1,1,1,0,0,1,0,1,0,2,1,0,0,0,1,1,0,0
otu1065,1,0,2,0,0,0,0,9,0,0,0,0,0,2,0,0,3,3
otu10650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
otu10651,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
otu10652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
otu10657,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
otu10659,1,0,9,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0
otu1066,14,39,4,2,3,7,9,0,4,3,26,3,18,0,4,8,2,0
otu10660,4,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,1,1
otu10661,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10663,1,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0
otu10666,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu10669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10672,0,0,1,1,1,0,0,0,0,0,0,0,9,2,0,1,0,0
otu10679,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10682,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
otu10683,0,1,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
otu10684,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu10685,2,1,0,0,0,0,1,0,0,0,0,0,2,2,0,5,3,0
otu1069,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
otu10692,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
otu10693,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10694,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10696,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10699,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
otu107,8,16,8,0,15,0,0,13,0,0,2,0,14,55,7,1,21,46
otu1070,1,1,2,0,2,0,0,0,0,0,0,0,2,12,8,0,7,25
otu10700,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10706,0,0,3,4,0,0,0,0,0,0,0,2,1,0,0,1,1,0
otu10707,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10708,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,2,0,2
otu10709,1,4,1,0,0,0,3,0,1,1,0,0,0,0,8,0,0,0
otu1071,2,2,0,3,5,3,2,4,2,2,2,0,2,0,25,5,5,37
otu10711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0
otu10714,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0
otu10716,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10717,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10718,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10719,0,1,0,1,1,0,1,0,0,0,0,0,1,0,2,1,0,0
otu1072,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
otu10720,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10722,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
otu10724,0,1,0,0,0,0,0,0,0,14,1,1,0,0,0,0,0,0
otu10725,6,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
otu10727,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10728,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1073,15,116,18,0,0,0,0,232,1,0,17,0,16,0,9,0,0,0
otu10737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10738,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
otu1074,1,2,3,35,0,6,0,0,2,0,2,4,62,0,4,35,0,0
otu10747,0,0,1,0,0,1,0,0,0,0,0,0,2,0,4,2,0,0
otu10748,2,1,2,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0
otu1075,69,1,2,410,8,13,4,12,0,23,7,16,25,0,3,18,0,1
otu10752,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
otu1076,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
otu10761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0
otu10765,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu10767,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,2,2,0
otu1077,5,3,27,13,1,16,19,18,19,1,2,10,11,1,14,25,18,4
otu10773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
otu10774,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu10776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10777,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
otu10779,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0
otu1078,0,0,1,0,0,0,1,72,1,0,0,1,0,1,0,0,0,0
otu10780,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10781,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
otu10782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10783,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10784,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10785,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2
otu10786,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0
otu10787,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu10789,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
otu1079,0,2,1,2,2,0,0,8,2,0,2,0,2,9,1,1,5,5
otu10791,0,0,1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,1
otu10795,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0
otu10798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu108,408,29,59,890,128,159,2426,8,190,421,120,303,232,3,23,429,530,1460
otu1080,2,30,4,0,0,1,17,0,13,0,10,0,1,2,20,10,26,0
otu10800,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
otu10803,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu10804,0,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10805,3,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu10806,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
otu1081,0,0,1,11,0,0,5,2,4,0,0,0,11,0,2,66,18,0
otu10811,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10817,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1082,3,2,2,6,2,2,7,7,5,12,2,2,0,4,2,3,0,162
otu10821,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10827,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu10828,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu10829,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0
otu1083,46,17,9,0,0,9,16,70,16,8,1,4,2,0,13,10,13,0
otu10830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10837,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10
otu10838,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1084,9,4,23,0,0,0,53,1,8,11,0,3,5,0,2,8,16,87
otu10840,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu10841,2,0,1,0,1,0,2,0,1,1,0,0,1,0,0,1,0,0
otu10842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
otu10843,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
otu10844,0,0,1,2,0,1,0,0,3,0,0,0,1,0,0,0,0,1
otu10845,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu10847,0,0,1,1,0,1,0,0,3,1,0,1,0,0,0,1,0,0
otu10848,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0
otu1085,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
otu10850,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
otu10851,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu10852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10854,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10855,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
otu10856,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1086,6,12,3,3,0,7,2,0,0,2,0,0,15,0,35,2,0,0
otu10861,0,0,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,1
otu10862,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1087,0,0,1,0,1,0,0,0,0,0,0,1,3,2,1,0,5,16
otu10876,0,8,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu10877,1,0,7,0,0,0,0,0,1,0,0,1,4,0,2,0,0,0
otu10878,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0
otu10879,0,0,0,2,0,1,0,0,0,0,10,0,0,0,0,0,0,0
otu1088,1,0,1,0,1,0,6,2,1,3,2,6,0,0,0,0,7,13
otu10880,1,9,4,0,0,0,0,3,1,0,2,0,2,0,0,0,0,0
otu10881,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu10882,0,0,1,0,0,0,1,0,11,0,0,2,0,0,0,1,0,0
otu1089,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1
otu10896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10897,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
otu10898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
otu109,168,205,298,30,142,4,23,57,9,4,1,14,376,1507,193,20,432,4
otu1090,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
otu10904,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10905,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
otu10906,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1091,2,4,3,0,1,0,0,0,0,0,0,0,0,8,0,0,7,11
otu10914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu10916,1,11,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0
otu10917,7,3,3,1,1,2,6,1,3,2,5,0,3,0,1,1,0,2
otu10919,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1092,12,13,11,31,1,8,2,1,0,2,5,7,54,0,11,12,1,0
otu10920,0,0,1,0,0,4,0,0,0,1,0,4,0,0,0,1,1,0
otu10921,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu10922,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
otu10923,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,2
otu10924,2,2,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0
otu10925,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu10927,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10928,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
otu1093,34,20,46,8,9,50,47,2,11,7,3,7,27,5,233,13,15,97
otu10935,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu10941,0,0,8,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
otu10942,0,0,1,0,0,1,0,8,0,0,0,2,0,0,0,0,0,0
otu10943,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10949,0,9,2,1,0,1,1,2,5,0,2,0,3,0,2,2,3,2
otu1095,17,23,26,25,3,5,1,0,0,1,2,2,314,16,20,33,8,0
otu10950,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu10952,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu10954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
otu10959,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1096,19,1,2,0,11,0,13,1,0,13,0,1,0,1,0,0,29,0
otu10968,0,0,1,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
otu1097,0,1,0,10,15,4,0,0,0,0,6,1,2,3,0,1,3,4
otu10970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10972,1,0,0,1,1,0,0,0,0,0,0,0,8,0,0,1,0,0
otu10973,3,0,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0
otu10974,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu10975,1,0,2,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0
otu10977,0,0,0,2,0,7,0,0,0,1,1,1,0,0,2,0,0,0
otu10978,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu10979,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1098,0,0,0,4,0,10,0,0,0,0,0,0,3,0,8,5,0,0
otu10982,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu10985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu10987,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1099,29,36,28,37,2,0,0,0,0,0,0,0,262,12,27,29,2,0
otu10993,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
otu11,1,1,0,0,0,0,0,571,0,0,0,1,0,2,0,0,1,1
otu110,290,6855,317,2,2,1,2,0,0,3,317,0,249,1,307,0,0,0
otu1100,3,0,11,10,15,18,46,5,14,10,5,33,1,2,16,17,23,10
otu11002,1,1,7,0,0,0,0,2,1,0,0,2,0,0,0,0,1,0
otu11003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu11006,1,1,1,1,2,0,0,0,1,0,0,1,4,2,6,1,2,1
otu11007,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
otu11009,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,6,0
otu1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu11014,0,6,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
otu11016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11018,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,3,2,0
otu11019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2
otu1102,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
otu11020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
otu11027,0,0,0,1,3,1,0,2,0,2,2,2,0,0,0,0,0,0
otu1103,4,0,29,19,3,8,33,0,114,26,10,160,10,0,2,18,27,4
otu11032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu11033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu11034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu11036,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu11038,1,0,0,0,1,0,0,0,0,0,0,0,2,4,0,0,5,0
otu1104,0,0,0,0,0,0,0,0,1,0,1,0,1,6,0,0,0,17
otu11043,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu11046,2,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0
otu11047,1,0,1,0,0,2,0,0,0,0,0,0,1,0,7,0,0,0
otu11048,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
otu11049,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0
otu1105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu11051,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
otu11052,2,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0
otu11054,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0
otu11057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu11058,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1106,0,18,2,10,3,5,2,0,4,1,10,3,17,0,9,27,9,0
otu11060,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
otu11061,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0
otu11062,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu11064,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
otu1107,52,6,15,49,12,32,10,0,5,15,7,9,23,0,28,23,6,1
otu11078,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,1,0,2
otu11079,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
otu1108,7,1,1,1,0,0,104,101,11,14,0,0,1,0,0,28,10,77
otu11080,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0
otu11084,8,0,1,0,0,0,12,0,1,4,0,1,2,0,0,0,0,0
otu11085,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
otu11089,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu1109,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,10
otu11096,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0
otu11098,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu111,104,112,90,1,121,0,0,0,1,1,0,0,128,32,87,1,297,122
otu1110,38,27,39,0,0,44,0,0,0,0,0,0,37,0,333,1,0,2
otu11100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
otu11103,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0
otu11104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu11106,0,1,0,0,0,1,1,0,0,1,0,2,0,0,0,1,0,0
otu11107,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
otu11108,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu11109,0,0,1,0,2,0,2,1,1,1,4,0,0,0,1,0,0,0
otu1111,0,0,0,0,0,2,4,0,4,0,0,0,0,2,3,6,4,34
otu11110,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,1,1
otu11111,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0
otu11114,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu11116,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu11117,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0
otu11118,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,0,0,0
otu1112,22,3,4,2,0,1,82,61,12,5,19,21,4,1,2,20,6,29
otu11120,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0
otu11125,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2
otu1113,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0
otu11130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu11131,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
otu11138,0,3,0,0,0,0,0,1,0,3,2,1,0,0,0,0,0,0
otu11139,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
otu1114,14,2,6,22,0,6,9,13,10,3,4,9,20,0,5,25,9,4
otu11141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu11146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu11149,0,0,0,2,2,3,1,0,0,2,0,1,0,0,0,0,0,0
otu1115,2,1,4,4,0,6,2,3,6,0,1,2,0,0,12,0,2,0
otu11154,1,1,1,4,0,1,3,1,0,0,1,0,3,1,6,0,2,3
otu11155,0,0,2,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0
otu11156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu1116,56,1,0,53,31,45,41,0,0,330,53,36,0,0,0,0,0,0
otu11168,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu11169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
otu1117,0,0,0,0,0,0,0,8,0,0,0,0,0,7,1,0,1,4
otu11171,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0
otu11172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu11173,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,5,1,1
otu11174,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
otu11175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu11177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1118,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
otu11180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu11181,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu11185,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
otu1119,0,0,0,0,0,0,0,389,0,0,0,0,0,0,0,0,0,0
otu11190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu11195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu11196,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
otu11198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
