,DLSm01,DLSm02,DLSm03,DPSm01,DPSm02,DPSm03,HLm01,HLm02,HLm03,SLTm01,SLTm02,SLTm03,SLm01,SLm02,SLm03,XSm01,XSm02,XSm03
otu1585,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
otu15853,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1
otu1586,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
otu15864,1,2,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0
otu15867,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1587,1,4,6,12,5,13,14,5,4,17,34,15,6,2,15,6,10,6
otu15871,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0
otu15872,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15875,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0
otu1588,0,0,0,2,1,0,0,6,0,1,0,75,5,1,0,0,10,0
otu15880,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
otu15882,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,2,0,1
otu15885,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu15886,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu15891,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0
otu15894,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu15896,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu159,26,4,1,42,41,76,45,1,1,66,89,1,21,19,16,94,4,37
otu1590,0,0,0,1,0,10,1,0,11,0,0,1,0,16,0,0,4,0
otu15903,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu1591,0,0,8,3,0,38,8,0,0,0,9,8,0,0,0,0,3,1
otu15914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu15915,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu1592,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu15925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1593,0,0,22,2,0,18,16,0,0,2,8,12,0,0,3,6,9,1
otu1594,8,0,1,0,10,0,0,0,0,0,9,0,0,0,12,13,0,0
otu1595,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0
otu15950,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1596,0,2,4,0,0,107,1,1,0,0,0,0,1,0,0,0,0,0
otu15961,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1597,0,0,0,0,1,0,0,0,0,0,14,0,0,1,0,0,0,0
otu1598,0,0,0,0,0,0,0,0,0,0,0,18,0,1,20,27,14,0
otu15989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1599,5,8,8,5,9,21,27,2,7,8,10,2,5,15,4,8,2,12
otu15991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu16,85,62,75,1056,7,654,4,52,60,876,6,6,2,2,421,63,2,5
otu160,0,2,147,0,0,0,189,0,48,0,171,248,0,46,0,0,134,0
otu1600,0,2,2,0,0,0,1,2,8,0,0,5,4,9,1,1,0,1
otu1601,7,1,7,10,3,4,2,4,2,6,2,0,0,2,7,6,1,4
otu16010,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0
otu16013,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0
otu1602,0,0,4,20,3,12,4,2,0,13,3,1,4,1,8,9,2,0
otu16028,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16029,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu1603,7,12,28,10,13,12,39,15,24,27,21,8,22,23,14,19,26,44
otu16031,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1
otu16037,0,0,0,0,1,0,0,0,0,0,0,0,1,16,0,3,1,4
otu1604,0,0,1,8,0,0,5,0,0,0,3,1,0,0,0,0,1,0
otu16047,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1605,6,7,2,5,7,13,14,2,7,4,4,2,8,23,7,15,6,17
otu16050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu16057,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu16064,1,0,2,15,0,0,0,1,0,2,0,0,0,0,5,1,0,0
otu16068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16069,0,0,2,0,1,0,2,3,0,0,0,0,5,0,1,1,0,2
otu16073,1,0,3,0,2,3,0,1,1,0,0,0,0,1,1,1,1,1
otu16074,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu16075,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
otu16077,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1608,14,6,10,6,14,14,29,15,3,14,9,1,13,47,6,26,11,47
otu16080,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu16084,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16088,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,1
otu1609,0,0,10,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
otu16093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu16094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu161,74,168,108,101,169,46,210,349,100,118,137,59,330,234,103,399,163,1277
otu1610,23,8,10,133,8,0,8,90,11,19,4,10,85,41,11,10,1,13
otu16101,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
otu16102,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu16108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1611,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0
otu16113,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu16118,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
otu1612,21,11,11,5,13,21,13,5,3,223,8,0,5,4,4,14,8,18
otu16124,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu16126,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0
otu1613,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
otu16137,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0
otu1614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu16142,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu16149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1615,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1616,0,3,0,2,0,49,8,0,0,6,0,7,1,3,0,0,30,8
otu16163,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0
otu16164,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0
otu16165,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
otu16166,1,0,0,0,1,11,0,0,0,1,0,0,0,0,1,0,0,0
otu1617,2,0,20,3,28,14,167,0,1,37,1,0,22,12,0,29,0,23
otu1619,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu16196,3,1,0,0,1,4,3,0,1,0,0,0,0,1,0,1,0,0
otu162,0,0,0,3,1,23,0,0,0,0,6,0,0,0,0,0,0,0
otu1620,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
otu1621,1,1,2,4,3,6,2,0,0,3,6,0,1,0,1,0,3,1
otu1622,1,0,11,0,9,0,61,0,0,0,0,0,11,10,1,9,0,8
otu16225,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
otu1623,1,1,1,0,1,0,0,0,0,0,0,8,0,0,4,4,6,3
otu16233,0,0,1,0,0,1,0,1,3,1,0,0,2,0,3,0,1,1
otu16234,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu16235,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0
otu1624,0,11,0,0,9,0,22,0,0,0,0,0,26,11,0,23,16,308
otu16243,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu16244,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
otu16246,11,12,19,8,13,3,34,27,12,5,15,6,20,38,6,20,19,33
otu1625,19,8,27,16,21,22,15,4,9,6,1,1,5,6,22,14,5,24
otu16259,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1626,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
otu16265,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16266,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,4,0,1
otu16269,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1627,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,0
otu16270,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
otu16275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu16277,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0
otu16278,0,0,1,0,3,0,0,1,0,0,1,0,0,1,1,0,0,0
otu1628,1,0,0,0,1,1,0,0,0,8,0,0,0,0,0,0,0,0
otu16283,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
otu16286,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1629,2,7,5,0,20,0,11,7,8,0,2,5,15,10,36,162,41,34
otu16293,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
otu16297,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
otu16298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu16299,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu163,9,22,2,16,3,5,10,3,1,5,5,8,1,2,0,0,1,2
otu1630,0,4,10,6,0,0,13,1,1,0,4,3,0,5,0,0,6,2
otu16300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
otu16305,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
otu1631,6,0,0,1,8,53,0,0,0,1,0,2,0,0,0,0,2,0
otu16314,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1632,0,0,2,10,0,0,2,0,0,9,0,0,0,2,2,4,0,1
otu1633,6,16,4,2,22,5,21,16,16,0,1,10,25,24,6,88,29,62
otu1634,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16345,0,0,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,1
otu16346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1635,0,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,0,1
otu16359,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1636,0,0,0,0,1,0,1,0,0,0,0,17,0,0,0,0,4,0
otu16365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu1637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1638,15,8,9,3,7,3,9,6,1,0,4,6,4,2,13,25,7,11
otu1639,5,2,3,1,0,122,0,2,7,5,0,0,0,3,16,1,0,0
otu16391,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
otu164,90,38,44,0,103,1,3,5,8,0,268,6,0,0,10,17,30,33
otu1640,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu1641,16,9,27,7,29,37,27,6,12,42,25,4,12,35,12,32,13,48
otu16417,0,0,0,0,2,0,5,0,1,0,0,0,0,1,0,2,0,0
otu1642,33,2,49,0,105,105,18,3,1,0,1,3,16,1,4,6,0,3
otu1643,0,0,0,0,0,0,0,9,0,0,0,221,14,0,0,0,8,0
otu16430,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
otu16431,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu16438,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,5,6,1
otu1644,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1645,4,0,0,2,2,54,0,1,0,9,0,1,0,0,0,0,1,0
otu16451,0,0,0,0,0,0,0,1,0,0,0,4,4,0,0,0,0,0
otu1646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1647,0,0,0,1,0,0,0,4,0,0,1,69,2,0,0,0,4,0
otu16471,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
otu16472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
otu16477,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1648,5,5,2,1,5,0,1,1,2,0,6,1,1,1,3,1,2,1
otu16482,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
otu16484,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu16486,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
otu16489,1,1,3,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1649,0,0,0,0,2,0,1,0,0,3,0,0,1,0,0,1,0,1
otu16490,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0
otu16492,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,3,0,1
otu16494,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu16496,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu16498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu165,163,203,81,4,215,20,192,335,210,19,73,116,178,332,89,196,273,1508
otu1650,0,0,0,4,0,35,0,0,0,8,2,0,0,0,0,0,0,0
otu16502,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu16509,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
otu1651,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1
otu16514,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
otu1652,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu16525,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu16526,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1653,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0
otu16539,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
otu1654,4,33,11,3,10,1,74,138,41,15,16,14,32,109,30,41,10,89
otu16541,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
otu16544,0,0,0,0,1,0,3,0,0,1,0,0,2,0,0,0,0,0
otu16548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1655,0,6,0,1,0,0,0,7,5,0,0,10,5,3,0,0,4,7
otu16554,0,1,0,0,0,0,0,1,0,1,0,0,5,0,0,0,0,0
otu16557,0,0,2,0,0,1,4,0,1,0,3,0,0,0,0,0,0,0
otu16558,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,1
otu1656,0,0,0,5,0,2,0,0,0,0,7,0,0,0,0,0,0,0
otu16569,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,0,0
otu1657,0,0,0,0,0,0,0,4,0,0,2,1,3,0,0,0,0,0
otu16570,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu16571,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1658,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16588,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu1659,23,11,12,1,7,26,14,6,3,205,10,2,3,5,2,12,6,7
otu16590,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu16594,0,0,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0
otu16596,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu16597,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0
otu166,4,120,21,35,5,25,40,2,9,60,61,10,9,24,1,3,145,201
otu1661,8,1,33,0,91,147,15,4,1,4,0,1,1,2,1,3,1,3
otu1662,14,7,11,1,0,0,0,8,8,0,0,0,0,0,99,10,0,0
otu16625,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1663,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu1664,1,3,1,1,2,10,0,0,1,15,7,1,2,2,0,2,2,8
otu16644,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1665,0,0,0,4,0,141,0,0,0,3,0,0,0,0,0,0,0,0
otu1666,0,0,1,5,0,4,3,0,0,10,2,0,0,0,6,3,0,3
otu16666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu16669,0,0,0,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0
otu1667,0,0,0,0,25,0,27,0,17,0,0,1,25,201,0,35,0,30
otu16670,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1668,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
otu16683,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
otu16684,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,0
otu1669,0,0,10,2,0,18,7,1,1,2,1,5,2,1,3,4,0,1
otu16694,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
otu167,0,0,0,2,0,0,0,0,1,19,2,0,0,1,0,0,1,0
otu1670,0,0,0,3,0,76,0,0,0,11,0,0,0,0,0,0,0,0
otu1671,0,0,0,0,0,1,0,0,0,6,13,0,0,0,0,0,0,0
otu16710,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu16721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu16722,0,0,1,0,1,1,1,3,0,0,0,0,0,0,2,0,0,0
otu16723,2,0,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
otu16724,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
otu16725,1,0,0,22,0,0,0,0,0,0,0,0,2,1,2,0,2,1
otu1673,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,0,0,0
otu16731,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16732,0,1,0,1,0,0,0,0,0,0,3,1,1,0,0,1,0,0
otu16733,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
otu16734,0,0,4,0,0,0,0,0,1,0,0,0,0,0,2,2,0,0
otu16735,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16736,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
otu16739,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1674,0,0,0,2,0,1,0,0,3,2,27,5,0,4,0,0,2,0
otu16743,0,0,0,0,5,0,1,0,0,0,0,0,3,0,0,0,0,1
otu16748,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu16749,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1675,0,1,0,0,0,0,0,43,1,0,0,33,58,0,0,0,0,0
otu1676,3,2,2,5,2,4,7,1,1,51,0,2,0,1,11,6,3,0
otu16763,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0
otu16764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu16769,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0
otu1677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16774,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1678,1,0,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0
otu16784,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1679,5,7,1,5,7,0,4,4,1,1,0,17,4,1,2,3,2,3
otu168,0,0,0,12,0,0,0,0,0,46,0,0,0,0,0,0,0,0
otu1680,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
otu16806,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu1681,1,0,0,1,0,2,0,0,0,2,1,0,0,0,0,1,0,0
otu1682,8,6,36,79,31,1,68,25,9,74,1,17,190,16,7,16,0,20
otu1683,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
otu16836,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1684,0,0,10,2,0,5,2,1,0,0,10,4,0,0,0,0,7,0
otu16844,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1685,1,4,5,6,2,8,6,0,0,5,3,3,0,2,1,3,7,15
otu16850,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
otu1686,0,0,0,3,0,0,2,0,0,8,3,0,1,1,2,1,5,0
otu1687,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
otu1688,0,0,0,0,0,40,0,0,0,2,0,0,0,0,0,0,0,0
otu1689,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu169,12,0,0,3,19,1,0,0,0,0,4,0,0,0,0,0,0,0
otu1690,0,0,0,6,0,0,0,0,0,0,0,5,0,5,0,0,1,0
otu16900,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1691,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
otu1692,18,15,8,14,17,4,17,7,4,10,0,13,39,18,3,26,32,57
otu16920,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1693,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu16935,0,0,0,3,2,0,3,0,1,1,0,0,2,4,2,1,2,7
otu16936,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0
otu1694,5,4,6,2,6,13,10,1,12,0,8,4,4,8,4,4,10,7
otu16942,2,0,0,0,1,0,0,3,0,0,0,1,0,1,0,0,0,0
otu16943,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0
otu16946,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0
otu16947,0,2,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
otu16948,0,0,0,0,0,0,1,0,2,0,0,1,0,1,1,0,1,0
otu1695,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu16951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
otu16952,0,0,0,12,0,0,3,0,0,1,0,0,2,0,0,0,0,1
otu16953,0,0,0,0,2,0,1,0,0,0,0,0,2,3,0,1,1,1
otu1696,82,15,9,0,24,0,19,7,19,0,0,0,15,122,3,17,8,33
otu16961,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu16965,1,0,3,0,2,2,0,2,2,0,0,0,1,0,0,0,0,0
otu1697,27,3,71,14,116,265,19,4,12,1,0,1,32,11,5,7,0,6
otu16981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1699,0,0,0,0,1,0,5,0,0,0,0,0,0,1,0,0,0,0
otu16991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu16999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu17,0,0,1,0,0,26,0,0,0,2,20,0,0,1,0,0,0,0
otu170,0,12,202,2,0,0,47,0,1,0,1,8,0,0,9,5,13,3
otu1700,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu17004,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0
otu17005,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0
otu1701,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0
otu17015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu17016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1702,0,0,1,1,2,3,18,0,0,1,5,0,2,0,0,4,0,0
otu17022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1703,2,1,10,6,14,39,4,0,0,5,2,0,4,0,3,1,0,3
otu1704,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0
otu17046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1705,2,1,1,14,1,1,3,1,2,16,0,0,6,6,4,10,0,1
otu17066,0,0,0,77,0,0,0,0,0,4,0,0,0,0,1,0,0,0
otu17067,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
otu17068,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu1707,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
otu17072,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0
otu17076,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
otu1708,5,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0
otu1709,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
otu171,1,5,4,319,6,2,7,0,4,259,50,1,1,0,5,1,5,3
otu1710,3,1,3,1,0,0,0,0,11,1,0,0,0,0,0,0,0,0
otu1711,5,1,0,0,6,1,2,0,2,0,13,0,3,1,4,4,0,0
otu17116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1712,5,6,100,0,0,0,11,5,8,0,0,0,0,0,9,0,0,0
otu17120,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0,2
otu1713,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu1714,7,4,4,1,1,15,1,1,5,2,2,0,3,2,4,2,2,0
otu1715,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
otu1716,0,0,1,14,0,2,2,2,0,7,5,0,2,2,5,0,0,0
otu17166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu1717,4,2,3,2,2,2,5,3,2,17,8,8,11,5,8,6,3,6
otu17172,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu17183,2,0,1,0,3,1,0,3,0,0,0,1,0,0,0,2,1,1
otu1719,0,0,0,13,0,0,2,0,0,14,0,0,0,0,0,0,0,0
otu17193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu17198,3,0,1,0,1,0,0,0,1,0,1,0,1,0,0,2,0,1
otu172,0,0,0,6,0,1,0,1,0,46,1,13,0,0,0,2,2,0
