,DLSw01,DLSw02,DLSw03,DPSw01,DPSw02,DPSw03,HLw01,HLw02,HLw03,SLTw01,SLTw02,SLTw03,SLw01,SLw02,SLw03,XSw01,XSw02,XSw03
otu1292,0,0,8,5,2,1,0,0,0,3,0,0,2,0,1,0,0,0
otu12920,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu12921,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu12922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu12925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1293,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2
otu12934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu12937,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
otu12939,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
otu12940,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu12941,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu12945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu12946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu12947,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu12948,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
otu1295,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
otu12951,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu12953,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0
otu12957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu12959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu12960,0,0,0,0,1,0,0,0,0,0,0,0,4,6,6,0,0,0
otu12961,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu12962,0,0,0,0,2,5,0,1,1,1,0,0,1,1,0,0,0,0
otu12966,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu12967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu12969,2,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0
otu1297,1,1,1,0,0,0,0,2,0,0,3,4,0,1,0,0,0,1
otu12974,2,3,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
otu1298,7,0,0,0,0,0,8,6,0,0,8,0,0,0,0,2,11,6
otu12985,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0
otu12987,0,1,1,0,0,3,0,0,0,0,0,0,1,0,5,0,1,0
otu12989,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,0,4,0
otu1299,0,0,2,9,0,2,7,1,0,2,0,1,1,6,0,108,174,117
otu12991,0,0,6,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
otu12992,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
otu12995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu12998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13,140,111,40,67,143,112,135,87,78,409,644,207,219,29,32,59,19,6
otu130,18,46,124,238,63,60,388,301,107,73,266,121,216,108,144,66,47,48
otu1300,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
otu13004,0,0,0,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0
otu13007,0,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0,1
otu13011,2,5,1,1,0,1,0,0,0,4,1,1,0,1,1,1,0,0
otu13012,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
otu1302,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
otu13023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13026,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu13027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
otu13028,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu1303,3,9,1,0,0,4,5,0,0,1,2,6,1,5,5,1,4,7
otu13034,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
otu13037,0,0,0,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0
otu13039,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,0,0,0
otu1304,1,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0
otu13047,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,4,0,0
otu13049,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu13052,0,1,2,2,0,0,0,0,0,0,0,0,2,4,0,0,0,0
otu13055,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
otu13057,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13058,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1306,0,0,5,6,0,0,4,0,3,2,0,0,1,0,2,10,3,0
otu13060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13061,0,0,0,1,1,0,0,0,2,1,0,0,0,1,1,1,0,2
otu13064,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13066,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1307,1,3,0,0,0,2,1,2,0,0,0,9,0,4,2,0,0,0
otu13074,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
otu13078,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
otu13079,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu13083,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
otu13085,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu13086,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
otu13087,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
otu13089,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1309,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
otu13094,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
otu13095,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0
otu131,37,22,6,57,2,2,2,0,5,27,13,6,19,23,3,84,4,2
otu1310,0,0,0,0,4,2,0,0,0,0,0,0,6,0,0,0,17,1
otu13102,1,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
otu13106,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1311,0,0,193,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13117,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
otu13118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1312,0,4,4,12,0,0,2,0,0,0,0,0,1,0,0,31,1,1
otu13122,2,1,0,3,0,0,2,0,0,0,0,0,0,0,1,4,0,0
otu13123,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
otu13125,0,1,0,0,0,0,0,0,0,0,0,0,6,3,1,1,0,0
otu13127,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13128,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1313,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0
otu13130,0,0,0,0,0,0,1,0,0,4,1,0,3,0,0,1,0,0
otu13131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu13132,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,1,0,0
otu13134,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0
otu13135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu13141,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu13152,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu13153,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13154,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1316,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
otu13162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu13164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu13166,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0
otu1317,0,2,0,10,0,0,0,0,5,0,0,4,0,0,0,14,0,0
otu13170,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1318,0,14,0,0,0,0,0,3,0,0,0,19,0,0,0,0,0,0
otu13180,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu13184,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13186,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
otu1319,0,6,0,0,0,3,3,2,1,2,2,5,0,0,0,2,3,0
otu13194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu13198,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
otu13199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu132,0,0,42,0,168,13,2,0,0,1,0,1,152,20,4,1,389,13
otu1320,5,0,0,3,0,0,0,1,0,5,3,3,1,0,0,0,1,0
otu13200,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
otu13203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu13204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu13208,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu13209,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1321,0,0,0,0,1,3,3,0,0,0,1,1,0,2,0,1,1,12
otu13211,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
otu13212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu13214,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13217,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
otu1322,3,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,1,3
otu13222,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1323,2,1,0,0,0,0,0,1,0,0,5,2,0,1,0,1,5,1
otu13230,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13234,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu13236,0,3,2,0,0,0,0,0,0,0,9,0,0,1,2,0,0,0
otu1324,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1
otu13243,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13246,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13247,0,0,0,0,1,6,0,0,0,3,0,0,1,2,0,0,0,0
otu13248,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3
otu13249,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1325,0,0,0,0,3,11,0,0,0,0,0,0,10,7,0,1,3,2
otu13253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu13255,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13256,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
otu1326,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1,2
otu13260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
otu13265,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu13266,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0
otu13268,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13269,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,0
otu1327,1,3,1,0,0,5,6,1,0,1,0,2,0,9,3,0,0,3
otu13270,0,0,0,1,1,0,0,0,0,0,1,14,0,0,0,0,0,0
otu13273,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1328,0,0,3,3,0,1,4,3,4,0,0,0,4,3,0,153,116,149
otu13283,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
otu1329,0,4,0,0,2,2,1,3,0,2,1,6,0,0,0,0,1,0
otu13295,0,1,0,0,0,0,0,0,0,0,2,9,0,0,0,0,0,0
otu13299,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu133,1,0,2929,392,1575,1082,11,0,0,182,69,45,26,25,8,1,50,11
otu1330,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7,0,0,0
otu13308,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,4
otu1331,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1332,0,0,15,87,0,1,0,0,0,9,0,0,0,0,0,3,1,0
otu13322,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu13327,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
otu13328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
otu1333,83,41,1,15,5,20,7,0,3,136,44,7,6,12,12,4,7,9
otu13330,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13331,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13341,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13344,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0
otu13346,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
otu13349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1335,0,0,2,0,10,0,0,0,0,0,0,0,11,0,0,0,29,0
otu13350,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu1336,0,0,28,12,138,148,0,0,0,14,9,6,2,3,0,3,12,3
otu13360,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13363,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13364,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu13366,0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,0
otu13367,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13368,0,0,3,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0
otu1337,1,0,0,1,0,2,1,0,0,0,1,0,2,2,0,2,1,1
otu13371,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13377,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
otu13379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1338,0,0,1,5,0,0,0,0,0,1,0,0,0,1,0,8,2,24
otu13383,1,0,0,0,0,0,0,0,0,0,0,0,5,3,7,0,0,0
otu13384,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
otu13387,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0
otu13388,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0
otu1339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu13390,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
otu13394,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13395,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
otu13398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu134,113,56,837,223,1736,1117,40,6,37,203,104,191,873,974,999,29,104,47
otu13400,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
otu13401,0,0,0,0,0,2,0,0,0,0,0,14,0,0,0,0,0,0
otu13404,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0
otu13406,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu1341,0,0,10,530,1,0,0,0,0,0,0,0,2,0,0,2,0,1
otu1342,3,4,1,5,3,6,2,1,1,40,9,83,25,56,84,0,0,0
otu13421,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13435,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13436,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
otu13437,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1344,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0
otu13446,0,0,12,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0
otu13447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1345,1,0,3,2,2,0,1,1,1,7,1,0,1,0,3,3,1,1
otu13459,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1346,1,2,1,1,0,0,1,0,0,1,2,4,0,0,1,1,0,0
otu13463,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13468,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
otu1347,0,0,0,0,1,0,0,0,0,6,3,0,3,0,0,0,0,0
otu13470,7,5,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0
otu13471,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0
otu13472,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu13478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13483,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
otu13486,0,1,0,0,0,2,0,0,0,0,0,3,0,2,2,0,0,1
otu13487,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu13488,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
otu13489,0,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1349,0,2,0,0,0,10,0,1,0,5,0,2,4,1,0,0,0,1
otu13492,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0
otu13495,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13496,0,10,1,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0
otu13497,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
otu13499,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0
otu1350,3,1,55,14,198,161,29,1,1,53,13,6,15,19,7,5,19,6
otu13501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13505,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
otu13506,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
otu1351,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
otu13512,0,1,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0
otu13516,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13517,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0
otu13519,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,28,0,0
otu1352,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0
otu1353,0,2,3,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0
otu13530,0,0,0,0,1,0,0,0,0,0,0,15,0,0,0,0,0,0
otu13531,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
otu13534,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu1354,0,0,9,2,38,41,1,0,0,12,3,0,3,3,0,0,1,0
otu13540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1355,0,2,87,18,2,1,2,0,0,3,3,0,62,7,2,0,2,5
otu13550,0,0,1,0,0,2,0,0,0,0,9,0,0,0,0,0,0,0
otu13552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
otu13558,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
otu1356,0,5,0,0,0,0,0,4,0,0,1,8,0,0,0,0,0,0
otu13561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu13562,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu13569,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1357,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,2,0
otu13572,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,0,1,0
otu13573,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
otu13574,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13578,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
otu1358,10,14,0,5,1,2,1,0,21,12,3,5,14,43,61,1,1,0
otu13587,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1359,10,0,0,0,0,4,4,1,0,1,19,0,0,2,1,0,0,2
otu13594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu136,62,118,131,198,91,48,2470,950,1079,141,81,76,237,199,300,79,83,82
otu1360,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
otu13600,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13609,0,1,0,0,0,1,0,0,0,0,1,9,0,0,0,0,0,0
otu1361,3,2,19,52,9,4,6,3,0,0,4,7,11,12,21,63,38,54
otu13613,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu13614,0,0,2,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0
otu13615,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13619,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
otu1362,0,2,0,0,0,2,0,2,0,3,0,3,1,2,3,0,3,0
otu13620,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
otu13622,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
otu1363,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1
otu13634,0,0,2,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0
otu13635,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13637,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
otu13638,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0
otu13639,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,1
otu1364,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
otu13640,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
otu13646,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
otu1365,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,1,5,0
otu13656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
otu1366,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
otu13663,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
otu13666,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
otu13667,0,0,4,0,0,5,0,0,0,0,0,0,0,2,5,0,0,0
otu1367,1,0,23,8,136,151,2,0,0,27,6,5,13,35,7,0,4,0
otu13671,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
otu13673,0,3,0,1,0,0,0,0,0,0,0,0,11,6,9,0,3,0
otu13674,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
otu13675,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu1368,0,1,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,1
otu13681,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
otu13682,0,2,0,5,0,0,0,0,3,0,0,0,7,9,3,0,0,0
otu1369,0,8,0,0,0,0,0,1,0,3,2,2,0,0,1,0,0,2
otu13691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
otu13692,0,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2
otu137,1,4,2,0,1,6,5,1,0,18,18,1,0,5,0,2,3,9
otu1370,0,0,382,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13701,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13702,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
otu1371,38,17,25,16,87,41,1,3,1,3,11,9,23,6,2,21,50,30
otu13718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13719,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1372,0,6,0,1,1,0,41,42,26,6,1,5,4,0,3,3,6,1
otu13720,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
otu13721,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
otu13722,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu13724,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
otu13726,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
otu1373,0,0,0,5,3,10,19,0,0,199,14,7,0,0,4,0,0,0
otu13734,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
otu13736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
otu13737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
otu1374,2,6,0,13,11,20,11,4,0,189,62,55,9,12,20,1,3,1
otu13743,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0
otu13744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
otu13745,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
otu1375,0,0,0,0,0,0,0,0,0,0,39,1,0,0,0,0,0,0
otu1376,0,0,0,3,0,0,7,0,0,0,1,0,0,0,0,2,3,4
otu1377,1,1,1,0,0,0,5,1,0,2,2,3,2,4,2,2,4,1
otu13775,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
