	DLSm01	DLSm02	DLSm03	DLSs01	DLSs02	DLSs03	DLSse01	DLSse02	DLSse03	DLSt01	DLSt02	DLSt03	DLSw01	DLSw02	DLSw03	DPSm01	DPSm02	DPSm03	DPSs01	DPSs02	DPSs03	DPSse01	DPSse02	DPSse03	DPSt01	DPSt02	DPSt03	DPSw01	DPSw02	DPSw03	HLm01	HLm02	HLm03	HLs01	HLs02	HLs03	HLse01	HLse02	HLse03	HLt01	HLt02	HLt03	HLw01	HLw02	HLw03	SLTm01	SLTm02	SLTm03	SLTs01	SLTs02	SLTs03	SLTse01	SLTse02	SLTse03	SLTt01	SLTt02	SLTt03	SLTw01	SLTw02	SLTw03	SLm01	SLm02	SLm03	SLs01	SLs02	SLs03	SLse01	SLse02	SLse03	SLt01	SLt02	SLt03	SLw01	SLw02	SLw03	XSm01	XSm02	XSm03	XSs01	XSs02	XSs03	XSse01	XSse02	XSse03	XSt01	XSt02	XSt03	XSw01	XSw02	XSw03
Zotu3016	0	0	0	0	0	0	0	0	0	1	0	0	1	2	38	0	0	0	0	0	0	8	1	6	0	0	0	46	5	17	1	0	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	1	1	0	0	0	8	25	5	0	0	0	0	0	0	0	0	1	0	1	0	2	2	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
Zotu3017	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	3	2	0	0	0	2	0	0	0	0	0	0	0	0	4	5	3	0	0	0	3	0	1	0	3	0	0	0	1	2	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	3	0	0	0	0	0	0	2	0	6	34	25	0	0	0	24	14	9
Zotu3018	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	48	2	2	0	0	0	0	1	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	72	9	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5
Zotu3019	0	0	2	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	4	3	0	0	9	2	2	0	0	0	9	0	0	0	0	0	0	0	0	42	0	5	0	0	0	0	9	5	7	5	6	0	0	0	7	2	1	0	0	0	1	2	2	0	0	0	8	1	0	2	0	1	0	0	0	3	5	0	5	0	0	1	0	0	6	15	32	0	0	0
Zotu302	0	2	0	3	3	23	0	0	0	0	0	0	269	204	126	4	0	1	6	11	0	0	0	2	0	0	0	115	693	401	0	0	0	0	0	0	0	0	0	1	6	0	12	2	13	2	0	7	0	0	0	1	0	0	0	0	0	76	31	25	0	0	0	4	10	2	0	0	1	0	1	0	248	275	255	0	0	0	0	0	1	0	0	0	2	0	0	35	84	30
Zotu3020	0	0	0	1	2	0	0	14	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	105	8	0	10	0	0	0	0	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	5	7	0	0	0	0	0	0	0	0	0
Zotu3021	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	61	13	0	9	0	0	0	0	0	0	0	0	0	0	0	7	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	18	12	0	0	0	0	0	0	0	0	0
Zotu3022	1	4	3	6	8	2	5	3	3	9	5	8	1	0	2	1	1	1	1	0	3	0	3	0	8	1	12	2	0	0	3	1	1	1	1	1	0	0	0	16	0	3	2	0	0	1	14	2	1	2	4	0	0	1	4	2	2	0	0	0	0	3	4	2	9	7	7	14	4	25	5	21	0	1	0	5	5	2	13	13	2	1	1	0	8	5	22	1	1	0
Zotu3023	2	5	1	0	1	0	1	0	0	5	28	10	0	0	0	0	5	0	0	0	0	0	0	2	15	4	3	0	0	0	1	2	0	4	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	1	1	1	3	3	0	3	0	1	3	22	0	1	0	0	7	0	73	0	17	0	0	0	16	3	7	2	0	2	0	0	2	20	3	0	0	0	0
Zotu3024	0	0	0	4	0	8	0	1	5	0	0	0	1	0	0	3	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	13	29	18	1	1	4	0	1	0	0	0	0	1	0	0	1	2	2	0	2	6	0	0	0	2	0	2	0	0	0	5	89	57	0	0	1	0	0	0	0	0	0	0	0	0	5	3	3	0	0	0	0	0	0	0	1	0
Zotu3025	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	73	7	0	7	0	0	0	0	0	0	0	0	0	0	0	9	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	18	16	0	0	0	0	0	0	0	0	0
Zotu3026	1	0	2	3	1	1	0	0	0	0	0	0	0	1	2	1	6	1	0	0	1	0	0	0	0	0	0	2	3	11	2	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	1	0	0	0	0	0	0	0	0	1	0	19	10	62	0	0	0	0	1	1	1	0	0	1	0	0	3	8	4	0	0	0	2	0	0	1	0	0	0	1	1	9	14	10
Zotu3027	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	0	0	0	0	0	0	0	6	0	5	0	0	0	6	0	0	0	0	0	0	0	0	9	0	2	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	12	2	7	0	0	0	0	0	0	19	0	3	0	0	0	53	11	10	0	0	0	0	0	0	30	8	0	0	0	0
Zotu3028	0	0	0	2	0	0	0	0	0	0	0	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	15	0	0	0	47	43	17	1	0	0	0	0	1	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	1	0	0	0	0	2	5	3
Zotu3029	0	0	0	1	0	3	0	0	0	0	0	0	2	4	0	1	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	70	50	60	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2
Zotu30294	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu303	70	0	0	1	1	1	9	18	30	41	35	13	0	0	2	0	24	0	0	1	455	153	104	325	0	45	0	7	0	0	0	0	1	0	1	6	5	2	9	1	0	0	0	0	0	0	32	0	3	8	19	21	14	189	0	0	0	0	2	1	0	0	0	0	0	0	74	512	458	40	28	40	4	12	20	0	0	0	7	7	53	16	151	106	0	87	19	4	2	0
Zotu3030	0	0	0	0	0	0	0	0	3	0	0	0	0	1	4	0	0	0	0	0	3	0	1	1	0	0	0	5	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	1	1	1	0	0	0	0	25	2	34	0	0	0	1	0	0	2	1	1	0	0	0	0	0	0	0	0	0	1	0	0	3	3	2	0	0	0	9	0	1
Zotu3031	5	32	10	8	4	2	0	0	0	0	10	5	0	0	0	11	2	0	2	9	16	1	10	5	9	2	14	1	0	0	5	46	19	7	1	1	2	3	2	6	0	10	0	0	0	2	60	13	4	2	8	1	0	0	1	4	3	3	1	0	15	7	15	1	0	0	1	0	1	2	6	8	0	0	0	7	25	9	3	12	4	5	14	20	5	10	10	1	1	0
Zotu3032	2	0	0	0	0	1	5	3	3	0	0	0	0	0	0	0	1	0	0	0	20	2	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	6	22	0	3	1	8	5	3	0	0	0	0	0	7	2	0	5	0	2	5	0	0	0
Zotu3033	6	86	18	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	2	6	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	0	0	0	7	9	0	0	0	0	0	0	0	0	1	0	0	0
Zotu3034	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	0	0	0	0	0	1	42	35	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	25	20	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3035	2	7	5	4	2	0	0	0	0	1	1	0	0	0	1	3	5	1	1	1	1	0	1	0	1	0	5	0	0	0	15	4	2	7	3	0	0	0	0	7	1	4	1	0	0	2	2	1	1	1	0	1	1	1	5	2	0	0	0	0	7	6	3	8	4	1	2	0	0	3	0	6	0	0	0	8	5	47	7	1	2	0	0	0	2	2	4	0	0	0
Zotu3036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	23	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	2	0	0	0	0	0	0	0	1	2	0	2	0	0	1	7	0	0
Zotu3037	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	75	7	0	5	0	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	10	17	0	0	0	0	0	0	0	0	0
Zotu3038	2	3	8	0	11	3	2	1	2	9	6	8	0	0	0	7	12	7	1	7	1	1	0	0	1	4	1	1	0	1	6	1	2	3	1	0	0	0	0	8	0	4	1	0	0	13	3	2	0	1	2	1	0	0	3	3	3	0	0	0	4	7	6	10	3	2	3	12	3	11	3	6	0	1	0	8	7	8	6	8	2	1	2	0	4	9	4	0	1	1
Zotu3039	1	0	0	0	0	2	0	0	0	0	1	0	2	12	65	1	0	0	0	1	0	0	0	0	0	0	0	9	3	2	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	1	0	17	0	0	0	0	0	0	0	1	0	2	12	9	6	0	0	0	1	0	0	1	0	0	0	1	9	3	1	0	0	0	0	0	0	0	0	0	2	5	0	0	2	6
Zotu304	0	0	0	0	0	0	13	11	40	0	1	0	0	0	1	0	1	1	0	0	189	46	38	184	0	0	0	1	0	1	0	0	0	8	1	38	98	80	115	2	1	0	1	0	1	0	6	3	15	9	58	49	20	416	0	1	0	15	3	4	0	0	0	1	0	0	14	0	202	0	9	0	7	0	0	1	1	0	1	4	150	131	104	783	3	3	13	32	2	0
Zotu3040	0	2	0	1	5	0	0	1	0	4	6	5	1	0	0	2	0	0	1	0	0	0	0	0	0	0	4	0	0	0	1	0	0	4	18	11	0	5	0	4	0	3	0	0	0	1	0	0	1	1	0	0	1	1	0	1	0	1	1	0	0	0	0	4	5	13	0	2	0	4	0	34	0	0	0	0	1	3	4	3	2	0	1	0	0	1	0	0	0	0
Zotu3041	0	0	0	0	0	0	7	6	12	0	0	0	6	1	2	2	0	0	0	0	1	2	0	3	0	0	0	0	2	1	0	0	0	5	3	1	2	2	3	0	1	0	0	0	0	0	1	0	7	6	7	5	5	1	0	0	0	1	19	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	20	4	3	0	0	6	0	0	0
Zotu3042	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	0	0	0	0	7	57	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	9	6	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
Zotu3043	5	5	16	1	2	25	1	0	0	1	1	0	1	0	0	1	8	14	3	0	1	1	0	0	1	0	4	0	0	3	6	7	12	5	2	2	2	0	0	5	25	0	1	0	0	10	1	5	0	0	0	2	0	0	4	1	0	0	3	0	1	2	3	7	3	1	1	2	0	0	0	1	0	0	0	4	1	3	1	0	2	2	0	0	1	5	0	0	2	6
Zotu3044	2	1	4	6	17	29	0	0	0	0	0	2	0	0	0	2	1	3	8	21	0	1	0	2	0	0	0	0	0	1	4	0	1	5	14	4	0	1	1	1	0	1	0	0	2	2	0	0	0	1	0	0	0	0	2	0	1	0	0	0	1	0	0	4	4	0	1	0	4	1	0	5	0	0	0	3	2	0	6	5	39	0	0	2	0	1	2	0	0	0
Zotu3045	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	80	4	0	5	0	0	0	0	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	19	17	0	0	0	0	0	0	0	0	0
Zotu3046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu30469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3047	2	0	1	0	23	4	0	0	0	0	0	2	0	0	0	2	0	2	1	0	1	0	0	0	45	4	5	0	0	0	4	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	10	10	4	0	0	2	1	4	12	2	2	4	0	0	0	8	0	2	0	2	0	11	0	8	4	1	0	0	0	0	4	0	2	0	0	0
Zotu30474	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu30476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3048	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	8	3	0	0	0	0	0	0	0	0	0	7	2	0	30	25	17	0	0	0	1	0	0	0	4	0	6	1	2	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	6	12	5	0	0	0	0	0	0
Zotu3049	5	0	0	0	0	0	2	1	4	2	4	4	0	0	0	0	2	0	0	0	0	0	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	12	5	2	18	3	0	0	0	0	0	0	0	2	0	0	6	0	0	10	0	0	0	0
Zotu30491	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	7	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Zotu305	2	0	0	1	0	0	52	51	95	0	3	1	0	0	0	0	2	0	0	0	485	57	17	226	0	1	0	2	0	1	0	1	0	0	0	0	14	9	15	1	0	2	0	0	0	0	80	9	26	31	40	0	0	3	0	1	0	23	0	1	0	0	0	0	0	0	511	4	644	2	112	0	8	0	1	0	0	0	55	10	147	114	134	246	1	5	74	6	1	0
Zotu3050	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	1	63	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
Zotu3051	0	0	0	0	0	1	0	0	0	0	0	0	5	1	0	2	0	0	0	2	0	0	1	2	0	0	0	1	34	18	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	27	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0
Zotu3052	11	5	35	2	1	0	0	0	0	0	0	3	0	0	0	18	34	11	0	0	0	0	0	0	0	0	0	0	0	2	4	1	7	0	0	4	0	0	0	4	0	0	0	0	0	2	0	2	0	0	0	0	0	1	3	1	1	0	0	0	7	2	7	8	5	1	0	0	0	2	0	0	0	0	0	0	0	11	0	2	0	0	0	0	1	3	0	0	0	1
Zotu3053	0	0	0	1	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	1	42	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Zotu3054	0	0	1	1	2	5	0	0	0	0	0	0	0	0	0	0	0	3	74	28	2	3	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	1	4	0	0	0	0	5	0	0	1	0	0	0	0	11	0	4	2
Zotu3055	31	14	9	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	1	0	3	0	0	9	1	0	0	0	0	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	2	0	0	0	0	0	1	0	0	0	1	0	13	0	0	0	0	2	0	0	0	1	0	0	0	0	0	3	0	2	0	0	2	0	0	24	1	0	0	0
Zotu3056	0	0	0	0	0	0	0	0	0	0	11	5	0	0	0	0	0	0	0	0	0	0	0	0	8	6	4	0	0	0	0	6	2	0	0	0	0	0	0	0	1	4	0	0	0	0	0	5	0	0	0	0	0	0	9	42	25	0	0	0	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Zotu3057	1	4	0	1	7	5	1	0	0	3	1	0	1	0	0	0	6	2	1	2	0	0	0	0	0	1	2	0	0	0	13	2	2	6	1	3	0	0	0	4	12	1	1	0	0	4	2	1	1	0	0	1	0	0	1	0	1	0	0	0	2	3	2	4	2	1	0	1	0	2	0	3	1	0	0	4	17	4	5	2	2	0	2	0	3	2	0	1	1	1
Zotu3058	0	0	0	25	7	38	0	4	0	0	0	2	0	0	0	0	0	9	2	2	0	0	0	0	0	1	2	0	0	2	2	0	2	6	20	3	0	3	0	0	0	0	0	0	0	9	2	0	1	0	0	1	3	0	6	1	13	0	0	0	0	3	0	15	0	1	0	0	0	0	0	0	0	1	3	0	0	0	8	1	5	0	0	0	0	1	0	0	0	1
Zotu3059	0	0	0	0	0	0	0	5	11	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	26	44	0	1	2	0	0	0	0	0	0	0	0	0	1	2	8	0	3	10	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	21	11	0	0	0	0	0	0	0	0	0
Zotu30598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu306	45	186	65	57	17	24	19	47	18	6	118	4	24	0	1	1941	149	3	9	0	3	0	0	0	23	0	34	7	0	1	182	196	59	245	444	102	18	54	3	7	18	0	3	0	0	29	3	109	11	55	13	11	24	7	7	125	6	15	50	0	1584	117	223	2	23	0	1	0	0	21	2	26	2	2	2	182	23	269	49	20	43	4	4	2	14	4	1	3	1	0
Zotu3060	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	7	13	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	11	0	7	9	10	0	0	0	0	0	4	0	0	0	0	0	0	1	0	0	11	0	0	0	0	0	0	0	0	0	0	0	15	0	0	13	0	0	0	1	50	0	1	0
Zotu3061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	0	0	0	2	0	4	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	20	21	52
Zotu3062	0	0	0	0	0	0	0	0	0	0	10	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	4	0	0	0	0	0	0	0	7	1	2	0	0	0	0	0	52	0	0	0	0	0	0	0	4	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	5	0	0	0	0	0	0	0	9	15	0	0	0	1
Zotu3063	0	0	0	0	0	0	0	0	0	1	0	3	0	0	71	0	0	3	0	1	0	1	0	0	1	0	2	78	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	0	1	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0
Zotu3064	0	0	7	0	0	1	0	0	0	14	2	1	0	0	0	2	0	0	2	15	3	3	0	0	2	0	0	0	0	0	12	0	0	0	0	0	0	0	0	28	7	7	0	0	0	0	5	5	1	4	2	0	0	0	5	0	0	0	0	0	0	0	3	0	0	0	2	0	0	2	0	1	0	0	0	4	6	0	2	0	0	2	0	0	15	25	11	1	1	0
Zotu3065	0	0	3	0	0	0	0	0	0	2	0	3	0	0	0	0	0	1	0	0	3	3	0	0	0	2	1	0	0	0	2	0	0	0	0	0	0	0	0	37	1	3	0	0	0	0	5	1	2	7	2	0	0	0	4	2	8	0	0	0	0	2	0	0	0	0	8	0	0	0	0	1	0	0	0	0	3	0	8	0	0	8	0	0	1	3	42	0	0	0
Zotu3066	1	0	0	0	0	0	10	9	6	0	0	0	0	7	5	0	2	0	0	0	3	0	0	2	0	0	0	22	0	0	0	0	0	1	1	2	6	5	4	0	0	0	0	0	1	1	2	0	5	7	4	2	0	4	0	0	0	1	0	0	0	0	0	1	1	1	5	8	5	1	2	1	0	10	0	0	0	0	0	1	3	2	0	3	0	7	2	0	0	0
Zotu3067	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	11	9	0	0	0	0	0	0	0	0	0	0	0	0	0	13	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	10	0	0	1	0	117	10	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	13	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3068	0	4	0	3	4	2	0	0	0	10	5	5	2	0	1	2	0	6	0	0	0	0	0	0	3	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	57	0	3	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	2	0	0	0	1	14	4	2	0	0	0	1	0	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	4	0	0	1
Zotu3069	0	5	6	0	0	0	0	0	0	4	2	0	1	1	0	2	0	2	0	0	1	0	0	0	0	0	5	0	0	0	4	2	4	0	0	0	0	0	0	5	7	26	0	0	0	4	13	0	1	1	3	0	0	0	2	0	2	0	0	0	0	3	1	0	1	0	0	1	0	0	0	3	0	0	0	0	20	1	0	1	0	0	4	0	5	8	0	0	1	2
Zotu307	1	0	0	1	17	14	0	0	0	0	0	0	0	0	3	0	0	6	9	8	1	0	0	1	0	0	0	34	14	37	0	0	0	0	0	0	0	0	0	0	22	0	48	19	12	0	2	0	0	0	0	0	0	1	0	0	0	3	0	0	0	1	0	2	0	0	0	0	0	0	0	0	17	22	0	0	0	0	0	0	1	0	11	2	0	0	0	1034	912	842
Zotu3070	0	0	0	0	3	0	0	0	0	0	0	0	76	51	7	1	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	3	0	0	0	0	0	0	0	4	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu30706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu30709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Zotu3071	3	0	7	0	5	0	0	3	0	7	0	0	0	0	1	0	4	10	0	0	2	0	1	0	0	1	0	0	0	0	24	0	0	0	16	0	0	0	0	4	0	2	0	0	0	0	22	0	1	5	1	0	0	0	8	0	0	0	0	0	5	2	0	10	0	0	0	0	0	0	1	0	0	0	0	2	0	4	1	5	1	0	1	0	1	0	0	0	0	0
Zotu30712	9	10	17	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	18	2	2	0	0	0	0	34	10	0	1	0	0	0	0	1	0	4	0	0	0	1	5	4	0	0	1	0	0	0	3	5	4	1	0	0	3	2	5	0	0	0	0	1	0	0	0	0	0	0	0	2	2	1	0	0	0	1	0	0	2	3	2	0	0	0
Zotu3072	0	0	0	0	0	0	2	1	0	3	2	0	1	0	5	0	0	0	0	0	12	4	2	2	0	0	0	11	13	7	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	12	0	0	0	0	1	1	0	1	0	6	1	1	1	0	0	0	0	0	2	3	7	0	2	0	19	12	4	0	1	0	1	0	2	0	0	2	0	0	0	12	14	0
